ID,date,utc_start_time,state,home_team,away_team,home_win_probability,projected_home_goals,projected_away_goals,home_playoffs_if_win,home_cup_if_win,home_points_if_win,home_playoffs_if_lose_overtime,home_cup_if_lose_overtime,home_points_if_lose_overtime,home_playoffs_if_lose_regulation,home_cup_if_lose_regulation,home_points_if_lose_regulation,away_playoffs_if_win,away_cup_if_win,away_points_if_win,away_playoffs_if_lose_overtime,away_cup_if_lose_overtime,away_points_if_lose_overtime,away_playoffs_if_lose_regulation,away_cup_if_lose_regulation,away_points_if_lose_regulation,home_record,away_record
2025020604,2025-12-28,2025-12-29 00:00:00,Scheduled,CHI,PIT,0.3765,2.8283,3.6183,0.023107569721115537,0.0,72.85444887118194,0.02028639618138425,0.0,71.97374701670644,0.014267185473411154,0.0,71.00148230498425,0.8806736166800321,0.050681635926222934,99.02774659182037,0.876010781671159,0.04851752021563342,98.82210242587601,0.8322858087992061,0.04300363876943434,97.07145219980153,4 - 2 - 2,6 - 2 - 0
2025020605,2025-12-28,2025-12-29 01:00:00,Scheduled,SEA,PHI,0.4958,3.1445,3.1722,0.07765227914481646,0.0002016942315449778,77.17144009681323,0.045177045177045176,0.0,76.17338217338218,0.04522851053753256,0.0,74.95477148946247,0.12257040856802856,0.0005950019833399445,80.2750892502975,0.09794437726723096,0.0012091898428053204,79.00725513905684,0.08085209392398934,0.0002420721374969741,78.08254659888647,4 - 2 - 2,3 - 3 - 1
2025020606,2025-12-29,2025-12-30 00:00:00,Scheduled,OTT,CBJ,0.5004,3.0904,3.0945,0.18465227817745802,0.002398081534772182,81.65107913669065,0.15102974828375287,0.002288329519450801,80.44965675057209,0.12590975254730713,0.0012130033964095099,79.53614750121301,0.4637710168134508,0.01120896717373899,88.80844675740593,0.4322429906542056,0.009345794392523364,88.35514018691589,0.3707810993249759,0.007955641272902604,86.90621986499518,3 - 4 - 1,3 - 3 - 0
2025020607,2025-12-29,2025-12-30 00:00:00,Scheduled,FLA,WSH,0.5479,3.1363,2.8716,0.5066617995984669,0.012411023909472532,88.70907099835736,0.4487334137515078,0.020506634499396863,87.47889022919179,0.41386782231852653,0.01056338028169014,86.58938244853738,0.6514045565140456,0.0181375801813758,92.46295067462951,0.6045714285714285,0.016,91.72457142857142,0.5421372719374457,0.01216333622936577,90.43940052128583,4 - 5 - 0,5 - 2 - 0
2025020608,2025-12-29,2025-12-30 00:00:00,Scheduled,CAR,NYR,0.5882,3.4087,2.8576,0.9777286637198231,0.12580754845290718,106.2006120367222,0.9683944374209861,0.11504424778761062,105.04045512010114,0.9570183348361888,0.11061015930267508,103.94108806732793,0.6355026711996115,0.02841185041282176,92.47960174842156,0.5959232613908872,0.022781774580335732,91.48800959232614,0.5483359746434231,0.02198890649762282,90.27793185419968,6 - 1 - 0,3 - 4 - 2
2025020609,2025-12-29,2025-12-30 00:30:00,Scheduled,WPG,EDM,0.395,2.9518,3.6012,0.3513924050632911,0.0020253164556962027,86.10683544303798,0.32455089820359284,0.0023952095808383233,84.92574850299401,0.27900287631831255,0.0017257909875359539,84.30834132310642,0.968595041322314,0.14991735537190082,103.98165289256198,0.9615384615384616,0.13247863247863248,103.48005698005699,0.9535098522167488,0.1394704433497537,101.96243842364532,5 - 2 - 0,4 - 3 - 1
2025020610,2025-12-29,2025-12-30 01:00:00,Scheduled,STL,BUF,0.5302,3.3213,3.1509,0.5961901169370049,0.015088645794039984,90.98906073179933,0.5348226018396847,0.01445466491458607,89.67017082785809,0.5090170180340361,0.013462026924053848,88.93624587249174,0.5593869731800766,0.014261387824606215,89.68177948063006,0.5272277227722773,0.018564356435643563,89.22772277227723,0.4706275033377837,0.017356475300400534,87.6441922563418,3 - 3 - 1,3 - 4 - 0
2025020611,2025-12-29,2025-12-30 02:00:00,Scheduled,COL,L.A,0.578,3.4355,2.9434,0.9685121107266436,0.08564013840830449,103.88650519031142,0.9466019417475728,0.09101941747572816,102.88592233009709,0.9469964664310954,0.07744405182567726,101.8406949352179,0.7315165876777251,0.022037914691943127,93.73649289099527,0.7228260869565217,0.009782608695652175,93.08478260869565,0.6547325102880659,0.017695473251028805,91.8820987654321,5 - 0 - 3,3 - 3 - 2
2025020612,2025-12-29,2025-12-30 02:00:00,Scheduled,UTA,NSH,0.5658,3.3412,2.9585,0.7682926829268293,0.021208907741251327,94.96907034287734,0.6926174496644295,0.026845637583892617,93.351677852349,0.6797331109257715,0.017792604948568252,92.96663886572144,0.393136803316444,0.006909258406264394,87.00690925840627,0.34850299401197604,0.005988023952095809,86.12694610778443,0.3095583661621397,0.0043541364296081275,85.20277835372175,6 - 2 - 0,3 - 3 - 2
2025020613,2025-12-29,2025-12-30 02:00:00,Scheduled,CGY,BOS,0.5478,3.0856,2.8078,0.06736035049288061,0.00018254837531945966,76.89795545819642,0.06469920544835414,0.0,75.7877412031782,0.043120021971985716,0.00027464982147761604,74.69376544905246,0.07054400707651481,0.00022114108801415304,76.60548429898274,0.042382588774341354,0.0,75.41466208476518,0.03952225841476656,0.00043431053203040176,74.59739413680782,1 - 6 - 1,3 - 6 - 0
2025020614,2025-12-29,2025-12-30 03:00:00,Scheduled,VGK,MIN,0.5951,3.5401,2.9611,0.974626113258276,0.09342967568475886,104.55116787094606,0.965287049399199,0.07209612817089453,103.76368491321762,0.9566666666666667,0.08424242424242424,102.38242424242424,0.5937268461348482,0.014818473697209187,91.06890590269202,0.5705812574139977,0.009489916963226572,90.60142348754448,0.5041111981205951,0.012920908379013312,89.08496476115897,5 - 0 - 2,3 - 4 - 1
2025020615,2025-12-29,2025-12-30 03:00:00,Scheduled,ANA,S.J,0.5614,3.5734,3.179,0.19558247239045243,0.0008906305664410402,81.75774848592803,0.14893617021276595,0.0,80.08643617021276,0.13318657127132635,0.000275178866263071,79.5484314804623,0.030095759233926128,0.00045599635202918376,73.07683538531691,0.02512562814070352,0.0,72.22989949748744,0.019510170195101702,0.0,71.18347862183478,4 - 2 - 1,1 - 4 - 2
2025020616,2025-12-29,2025-12-30 03:00:00,Scheduled,SEA,VAN,0.4177,2.8093,3.3178,0.07397653818530045,0.00023940627244433804,77.21426861383769,0.05418138987043581,0.0,76.41931684334511,0.05186972255729795,0.0,75.21753116204262,0.7111454576678687,0.020264468487034174,92.88528250042933,0.6641221374045801,0.010178117048346057,91.72010178117048,0.626658802713064,0.014744913005013271,91.0056030669419,4 - 2 - 2,4 - 4 - 0
2025020617,2025-12-30,2025-12-31 00:00:00,Scheduled,TOR,N.J,0.5649,3.5627,3.149,0.8364312267657993,0.06160382368560807,96.33811294034342,0.8076416337285902,0.05401844532279315,95.35573122529644,0.7744988864142539,0.05400890868596882,94.36469933184856,0.8646288209606987,0.03171684670190761,98.1282463801425,0.8401442307692307,0.025240384615384616,96.85817307692308,0.7884575461905751,0.030516919244342952,95.99460244965746,3 - 3 - 1,6 - 1 - 0
2025020618,2025-12-30,2025-12-31 00:00:00,Scheduled,FLA,MTL,0.6251,3.6092,2.8144,0.49912014077747563,0.014237721964485682,88.5429531274996,0.4397590361445783,0.012048192771084338,87.60843373493977,0.40972447325769856,0.008752025931928687,86.41523500810372,0.12910109362496666,0.0008002133902373967,79.79381168311549,0.1038961038961039,0.0,78.59622195985833,0.08530717986676536,0.0,77.83253145817913,4 - 5 - 0,6 - 3 - 0
2025020619,2025-12-30,2025-12-31 00:00:00,Scheduled,PIT,CAR,0.4984,3.254,3.2534,0.8908507223113965,0.0521669341894061,99.42516051364366,0.842925659472422,0.045563549160671464,97.97601918465227,0.8402678144428503,0.04399808703969393,97.31324725011956,0.979066985645933,0.12021531100478469,106.34649122807018,0.9646017699115044,0.12895069532237674,104.97597977243996,0.9604102074886716,0.11781540663009778,104.24540901502505,6 - 2 - 0,6 - 1 - 0
2025020620,2025-12-30,2025-12-31 01:30:00,Scheduled,CHI,NYI,0.4666,2.8626,3.078,0.0244320617231033,0.0,72.76189455636519,0.018497109826589597,0.0,71.8092485549133,0.01141194898187514,0.0,70.75050346833744,0.12110986126734158,0.0003749531308586427,80.41038620172479,0.11913357400722022,0.0,79.55716004813478,0.08735332464146023,0.0005215123859191656,78.34263363754889,4 - 2 - 2,4 - 3 - 0
2025020621,2025-12-30,2025-12-31 03:00:00,Scheduled,VAN,PHI,0.6098,3.4153,2.745,0.7053132174483437,0.01918661856346343,92.81108560183667,0.6971279373368147,0.020887728459530026,92.49869451697128,0.6227678571428571,0.01371173469387755,90.79942602040816,0.12096360840594567,0.00025627883136852895,80.3892875448488,0.1058139534883721,0.0,79.28488372093024,0.08972890416189386,0.0007636502481863307,78.42325315005728,4 - 4 - 0,3 - 3 - 1
2025020622,2025-12-31,2025-12-31 17:30:00,Scheduled,WSH,NYR,0.51,3.2639,3.2158,0.6396078431372549,0.018235294117647058,92.28862745098039,0.5684210526315789,0.005263157894736842,91.11315789473684,0.5497584541062802,0.013285024154589372,90.51908212560386,0.626734693877551,0.027755102040816326,92.09836734693877,0.5761006289308176,0.02389937106918239,91.38490566037736,0.5465737514518002,0.021370499419279907,90.34192799070848,5 - 2 - 0,3 - 4 - 2
2025020623,2025-12-31,2025-12-31 20:00:00,Scheduled,VGK,NSH,0.6157,3.5639,2.8187,0.974500568458665,0.08689296735423095,104.50105570894917,0.9618528610354223,0.09400544959128065,103.15531335149863,0.9565776777098746,0.09134770022515278,102.48825989064008,0.40150923757481133,0.0075461878740567265,87.207910486599,0.3690337601862631,0.006984866123399301,86.68568102444704,0.3078520196300491,0.003963759909399773,85.13212533031333,5 - 0 - 2,3 - 3 - 2
2025020624,2025-12-31,2025-12-31 21:00:00,Scheduled,ANA,T.B,0.3719,2.9513,3.7882,0.2086582414627588,0.0005377789728421619,82.11562247916106,0.16399506781750925,0.0,80.88409371146733,0.14351005484460694,0.0007312614259597807,79.94643510054844,0.9235790479223054,0.14949848750199013,100.08406304728547,0.9110169491525424,0.15677966101694915,98.86299435028249,0.88608435735636,0.13483892394553304,98.05048156758552,4 - 2 - 1,1 - 4 - 2
2025020625,2025-12-31,2025-12-31 21:00:00,Scheduled,S.J,MIN,0.4413,3.1239,3.491,0.03104464083389984,0.00022660321776569228,73.10559709947881,0.02063106796116505,0.0,72.33009708737865,0.019315557421792987,0.0002099517111064455,71.12261179928616,0.5765169142652586,0.016108824055843924,90.76660103812422,0.5382746051032807,0.009720534629404616,89.82381530984205,0.5002785515320334,0.010027855153203343,88.89220055710307,1 - 4 - 2,3 - 4 - 1
2025020626,2025-12-31,2025-12-31 23:30:00,Scheduled,DET,WPG,0.5724,3.3248,2.8959,0.5391334730957372,0.01013277428371768,89.48812019566736,0.4623513870541612,0.007926023778071334,88.13210039630118,0.4353509519749929,0.008525149190110827,87.32651321398124,0.34728718428437794,0.0023386342376052385,86.09565014031806,0.3017543859649123,0.004678362573099415,85.05263157894737,0.281577325939618,0.0010269049086054631,84.17293078660916,5 - 3 - 0,5 - 2 - 0
2025020627,2025-12-31,2026-01-01 00:00:00,Scheduled,CBJ,N.J,0.5134,3.3875,3.301,0.46357615894039733,0.010518114530580444,88.84865601869888,0.4226267880364109,0.009102730819245773,88.13133940182054,0.37100317305345376,0.008786917256529168,86.86453502562851,0.8592272914097822,0.03370324702013974,97.8865598027127,0.8072727272727273,0.025454545454545455,96.80969696969697,0.7918310512880019,0.028080761197493618,96.02320724065909,3 - 3 - 0,6 - 1 - 0
2025020628,2025-12-31,2026-01-01 01:00:00,Scheduled,DAL,BUF,0.5953,3.5782,2.9792,0.9237359314631278,0.09658995464471695,100.487149336469,0.914804469273743,0.09636871508379888,99.86312849162012,0.8874211948363855,0.09486640648453917,98.68447913539478,0.5626389918458117,0.016802569804793676,89.92438843587843,0.534688995215311,0.019138755980861243,88.75717703349282,0.4778190345905804,0.014852452608950557,87.7797537619699,3 - 3 - 1,3 - 4 - 0
2025020629,2025-12-31,2026-01-01 02:00:00,Scheduled,COL,STL,0.5851,3.5652,3.0262,0.9661596308323364,0.08101179285592207,103.69970945137584,0.9540540540540541,0.0918918918918919,102.97162162162162,0.9489586388970372,0.08536227632736873,102.12584335582282,0.6150879730055435,0.015907447577729574,91.26319595083153,0.54524089306698,0.01645123384253819,90.06462984723855,0.5112,0.0128,89.1018,5 - 0 - 3,3 - 3 - 1
2025020630,2025-12-31,2026-01-01 02:30:00,Scheduled,CGY,PHI,0.5414,3.1186,2.8539,0.06797192463982268,0.0003694126339120798,76.85943849279646,0.059113300492610835,0.0,76.43103448275862,0.044250132485426606,0.0,74.6679915209327,0.12407326646314872,0.0006541648495420846,80.26820758831225,0.11376564277588168,0.0,78.90784982935153,0.08026460859977949,0.0004410143329658214,78.3186328555678,1 - 6 - 1,3 - 3 - 1
2025020631,2025-12-31,2026-01-01 02:30:00,Scheduled,EDM,BOS,0.6951,3.9637,2.698,0.9677744209466264,0.14386419220256078,103.76003452740613,0.9501661129568106,0.1611295681063123,102.7109634551495,0.953412341642828,0.1454842664487127,102.09971393543114,0.07149885208265006,0.00032797638570022957,76.98458510987209,0.06566820276497695,0.001152073732718894,75.9274193548387,0.043235245766891334,0.0001643925694558606,74.82114088443203,4 - 3 - 1,3 - 6 - 0
2025020632,2026-01-01,2026-01-01 18:00:00,Scheduled,OTT,WSH,0.4841,2.8899,2.9771,0.18240033051022517,0.002065688907250568,81.68436273497211,0.15795724465558195,0.0035629453681710215,80.58194774346794,0.12948807041927266,0.001389854065323141,79.55964790363679,0.644892421011824,0.019189765458422176,92.44213994960263,0.6152125279642058,0.007829977628635347,91.52460850111856,0.5302761591081834,0.011654421079300734,90.17861667088928,3 - 4 - 1,5 - 2 - 0
2025020633,2026-01-01,2026-01-01 20:00:00,Scheduled,NYI,UTA,0.4643,3.0009,3.239,0.12836528106827483,0.00021537798836958864,80.64850312298083,0.1073170731707317,0.0,79.02804878048781,0.08728234516200133,0.0006612298875909191,78.51245316288296,0.7629270113869703,0.021840582415531083,95.03714765727086,0.7228915662650602,0.016867469879518072,94.07710843373494,0.6873852609493837,0.01914503015997902,92.86257539994754,4 - 3 - 0,6 - 2 - 0
2025020634,2026-01-01,2026-01-02 00:00:00,Scheduled,TOR,WPG,0.6302,3.6402,2.814,0.8308473500476039,0.05633132338940019,96.15439543002222,0.8183079056865464,0.06102635228848821,95.46601941747574,0.7705744037621767,0.06180718844474303,94.30668458179375,0.36533261222282315,0.0027041644131963224,86.32449972958356,0.2988095238095238,0.0011904761904761906,84.89166666666667,0.2768216770413768,0.0014646649578908824,84.24862687660197,3 - 3 - 1,5 - 2 - 0
2025020635,2026-01-01,2026-01-02 00:00:00,Scheduled,PIT,DET,0.5917,3.6686,3.0821,0.8850768970762211,0.04664525942200439,99.10326178806828,0.8651994497936726,0.055020632737276476,98.05914718019257,0.8316448152562574,0.04946364719904649,97.29678188319429,0.550575557188342,0.010531471956894441,89.76977712466324,0.47440699126092384,0.006242197253433208,88.38576779026218,0.4573885848318999,0.008991399530883503,87.74843627834245,6 - 2 - 0,5 - 3 - 0
2025020636,2026-01-01,2026-01-02 00:00:00,Scheduled,CAR,MTL,0.6816,3.8659,2.6927,0.9740316901408451,0.1192781690140845,105.87206572769954,0.9720998531571219,0.12334801762114538,104.9295154185022,0.9588493807431082,0.1206552137435078,104.07111466240511,0.12845477386934673,0.000314070351758794,79.81218592964824,0.08640406607369759,0.0,78.16772554002542,0.09222093216122076,0.0003317299718029524,78.07016088903633,6 - 1 - 0,6 - 3 - 0
2025020637,2026-01-01,2026-01-02 01:30:00,Scheduled,CHI,DAL,0.3405,2.5936,3.5831,0.023201174743024962,0.0,72.91776798825256,0.013437849944008958,0.0,71.59238521836507,0.01578393546124167,0.0,71.13100666432831,0.9243366186504928,0.09537528430629265,100.43260045489006,0.8910741301059002,0.1059001512859304,99.40998487140696,0.8837463556851312,0.09511661807580175,98.52660349854227,4 - 2 - 2,3 - 3 - 1
2025020638,2026-01-01,2026-01-02 03:00:00,Scheduled,SEA,NSH,0.4617,3.0063,3.2366,0.07299111977474551,0.00021659085986571366,77.11609270088802,0.05214368482039398,0.0,76.28505214368482,0.051106194690265484,0.0,75.14535398230089,0.38955972506037523,0.006501950585175552,86.88463681961731,0.34088200238379024,0.003575685339690107,85.84624553039332,0.29327686606670195,0.004764425622022234,84.94123875066173,4 - 2 - 2,3 - 3 - 2
2025020639,2026-01-01,2026-01-02 00:00:00,Scheduled,L.A,T.B,0.4739,2.9782,3.1485,0.733066047689386,0.02131251318843638,93.70141380037983,0.7151230949589683,0.017584994138335287,92.87221570926143,0.646551724137931,0.016333938294010888,91.76088929219601,0.9260596844706329,0.1503516441741114,100.22714312868275,0.9215922798552473,0.13148371531966224,99.14716525934861,0.8895140664961637,0.1421994884910486,98.30306905370844,3 - 3 - 2,1 - 4 - 2
2025020640,2026-01-02,2026-01-02 20:00:00,Scheduled,STL,VGK,0.4811,3.1632,3.2754,0.6021617127416338,0.013510704635210974,91.06963209311994,0.5471464019851117,0.016129032258064516,89.70719602977667,0.5096965548710929,0.015058179329226557,89.06342687656856,0.9753324339949894,0.09308151859703219,104.81961842358837,0.966542750929368,0.080545229244114,103.45972738537795,0.9587912087912088,0.08491508491508491,102.48851148851149,3 - 3 - 1,5 - 0 - 2
2025020641,2026-01-02,2026-01-03 01:00:00,Scheduled,FLA,NYR,0.5137,3.1418,3.0621,0.5182012847965739,0.014405294919213548,88.842709752774,0.4306748466257669,0.008588957055214725,87.28834355828221,0.4108201581027668,0.010622529644268774,86.6403162055336,0.6352046062101583,0.02858317910754678,92.33271643018713,0.5691937424789411,0.024067388688327317,91.07701564380265,0.5387830933581049,0.020436600092893636,90.14305620065025,4 - 5 - 0,3 - 4 - 2
2025020642,2026-01-02,2026-01-03 03:30:00,Scheduled,VAN,SEA,0.6505,3.51,2.5782,0.7049961568024596,0.017371252882398155,92.83412759415835,0.6607387140902873,0.016415868673050615,91.81668946648426,0.6219247467438495,0.01845151953690304,90.65086830680174,0.08497854077253218,0.0,77.45264663805436,0.05562130177514793,0.001183431952662722,76.20828402366864,0.047526501766784454,0.0,75.34328621908128,4 - 4 - 0,4 - 2 - 2
2025020643,2026-01-02,2026-01-03 03:30:00,Scheduled,ANA,MIN,0.4656,3.2377,3.4628,0.19931271477663232,0.000429553264604811,81.83419243986255,0.14140127388535031,0.0025477707006369425,80.64585987261147,0.14367185786356657,0.0004386926957666155,79.8343935073481,0.5842065868263473,0.01347305389221557,90.87705838323353,0.513715710723192,0.012468827930174564,89.52244389027432,0.4997405293201868,0.013492475350285417,88.925012973534,4 - 2 - 1,3 - 4 - 1
2025020644,2026-01-03,2026-01-03 17:00:00,Scheduled,DET,PIT,0.4772,3.2871,3.4422,0.5375104777870914,0.010896898575020955,89.50712489522213,0.5051948051948052,0.00909090909090909,89.16883116883118,0.4517720951099148,0.00785105428443248,87.58636159712876,0.8925019127773527,0.04992348890589136,99.34353481254782,0.8784313725490196,0.05359477124183006,98.40261437908497,0.8283004741702021,0.04492138757174944,97.22111305215873,5 - 3 - 0,6 - 2 - 0
2025020645,2026-01-03,2026-01-03 20:00:00,Scheduled,N.J,UTA,0.543,3.3617,3.087,0.852670349907919,0.032780847145488026,97.86611418047882,0.8246674727932285,0.03143893591293833,96.71100362756953,0.7873363612075875,0.027250868287469945,95.79348116484104,0.762363238512035,0.02450765864332604,95.0835886214442,0.7451456310679612,0.02669902912621359,94.3252427184466,0.6969170646982197,0.015197568389057751,93.14524533217542,6 - 1 - 0,6 - 2 - 0
2025020646,2026-01-03,2026-01-03 20:00:00,Scheduled,CBJ,BUF,0.5267,3.4288,3.2708,0.46591987848870325,0.01101196126827416,88.89709512056199,0.41935483870967744,0.004032258064516129,88.09677419354838,0.36575582852845323,0.009024818250188017,86.74880922536977,0.5687724487639975,0.01563490386646947,89.761462074794,0.5079365079365079,0.02442002442002442,88.71184371184371,0.46335431654676257,0.014838129496402877,87.63444244604317,3 - 3 - 0,3 - 4 - 0
2025020647,2026-01-03,2026-01-03 20:30:00,Scheduled,EDM,PHI,0.665,3.9616,2.8457,0.9703759398496241,0.14330827067669172,103.94375939849624,0.9470672389127325,0.17167381974248927,102.76967095851217,0.949453036589966,0.14334213504337986,101.78951339117314,0.11970149253731344,0.0005970149253731343,80.31820895522388,0.09411764705882353,0.0,79.6313725490196,0.0951571792693288,0.0005097706032285472,78.61699235344095,4 - 3 - 1,3 - 3 - 1
2025020648,2026-01-03,2026-01-03 21:00:00,Scheduled,STL,MTL,0.6339,3.799,2.9646,0.5950465373087238,0.015775358889414733,90.89919545669665,0.493993993993994,0.012012012012012012,89.12162162162163,0.4911519198664441,0.012020033388981636,88.56093489148581,0.1199125921879268,0.0002731494127287626,79.46216880633706,0.0967741935483871,0.0,78.82676224611708,0.09323882224645584,0.0003635041802980734,78.05089058524173,3 - 3 - 1,6 - 3 - 0
2025020649,2026-01-03,2026-01-03 21:00:00,Scheduled,S.J,T.B,0.3512,2.8178,3.7517,0.03160592255125285,0.0002847380410022779,73.27334851936219,0.025611175785797437,0.0,72.18160651920839,0.020074613608100905,0.00017765144785930004,71.3505063066264,0.9241676942046856,0.14503699136868065,100.01726263871764,0.8902439024390244,0.15548780487804878,98.97560975609755,0.8872549019607843,0.14460784313725492,98.0437675070028,1 - 4 - 2,1 - 4 - 2
2025020650,2026-01-03,2026-01-04 00:00:00,Scheduled,OTT,WPG,0.5324,2.9416,2.7475,0.18369646882043575,0.0016904583020285499,81.54451540195342,0.1377726750861079,0.0,80.31572904707232,0.12536136662286465,0.002628120893561104,79.53876478318003,0.35179640718562877,0.001924721984602224,86.05774165953807,0.3111366245694604,0.002296211251435132,85.64523536165328,0.2690321131821244,0.001796541657309679,83.92095216707837,3 - 4 - 1,5 - 2 - 0
2025020651,2026-01-03,2026-01-04 00:00:00,Scheduled,NYI,TOR,0.4201,2.9879,3.4828,0.14044275172577958,0.0007141156867412521,80.97405379671507,0.09961685823754789,0.0,79.29246487867178,0.08213716108452951,0.00019936204146730463,78.39055023923444,0.8382479737885843,0.05845835488877393,96.33005690636317,0.8079306071871127,0.057001239157372985,95.09045848822801,0.7681202121390689,0.05833824395992929,94.34030642309959,4 - 3 - 0,3 - 3 - 1
2025020652,2026-01-03,2026-01-04 00:00:00,Scheduled,WSH,CHI,0.664,3.5258,2.5095,0.6180722891566265,0.014759036144578313,91.89156626506023,0.5896700143472023,0.01291248206599713,91.53945480631278,0.5463762673676305,0.016898235073225687,90.38828389034923,0.02351190476190476,0.0,72.81785714285714,0.021464646464646464,0.0,71.82702020202021,0.014534883720930232,0.0,71.17835157318741,5 - 2 - 0,4 - 2 - 2
2025020653,2026-01-03,2026-01-04 00:00:00,Scheduled,CAR,COL,0.5537,3.3998,3.0881,0.975618566010475,0.12244897959183673,106.16525194148456,0.9709962168978562,0.10466582597730138,105.0907944514502,0.9615803814713897,0.11934604904632153,104.19536784741145,0.9693031593098812,0.08581671521398163,104.17320188214205,0.96045197740113,0.06666666666666667,103.13559322033899,0.9496990541702494,0.08404987102321582,102.0836199484093,6 - 1 - 0,5 - 0 - 3
2025020654,2026-01-03,2026-01-04 00:00:00,Scheduled,CGY,NSH,0.4964,2.968,2.9608,0.07272360999194198,0.000201450443190975,77.01752618855761,0.05688282138794084,0.0,75.86234357224119,0.041375992302140965,0.00024055809477988935,74.80827519846042,0.39158061953931694,0.0065528196981731535,87.01330420969023,0.3305687203791469,0.001184834123222749,85.54857819905213,0.30097087378640774,0.005339805825242718,85.00752427184466,1 - 6 - 1,3 - 3 - 2
2025020655,2026-01-03,2026-01-04 02:00:00,Scheduled,L.A,MIN,0.5404,3.1954,2.942,0.7292746113989638,0.021835677276091783,93.66839378238342,0.6700251889168766,0.013853904282115869,92.33627204030226,0.6472908995265649,0.01551814834297738,91.59758022093635,0.6029155787641427,0.01370757180156658,91.19799825935596,0.5367027677496992,0.00842358604091456,89.90734055354994,0.49048764487207525,0.013995189153728407,88.84802099278373,3 - 3 - 2,3 - 4 - 1
2025020656,2026-01-03,2026-01-04 03:00:00,Scheduled,VAN,BOS,0.624,3.4327,2.686,0.7084935897435898,0.01842948717948718,92.91057692307692,0.6606896551724138,0.012413793103448275,91.86896551724138,0.6220757825370675,0.0171334431630972,90.67413509060955,0.07021276595744681,0.0005319148936170213,76.82420212765958,0.05995475113122172,0.0,75.79072398190046,0.0412621359223301,0.00018670649738610905,74.66579536967886,4 - 4 - 0,3 - 6 - 0
2025020657,2026-01-04,2026-01-04 19:00:00,Scheduled,DAL,MTL,0.6856,4.0692,2.8284,0.9174445740956826,0.09320303383897316,100.34320303383898,0.927652733118971,0.10289389067524116,99.85369774919614,0.8893735130848532,0.10190325138778747,98.47660586835845,0.1339058524173028,0.0006361323155216285,79.86386768447836,0.10211706102117062,0.0,78.84184308841843,0.08755988765901206,0.00016520733520568312,77.96514125227161,3 - 3 - 1,6 - 3 - 0
2025020658,2026-01-04,2026-01-04 20:00:00,Scheduled,CBJ,PIT,0.4873,3.4392,3.5035,0.46603734865585883,0.01046583213626103,89.00041042478966,0.4151898734177215,0.010126582278481013,88.073417721519,0.3749135347014065,0.008761816924141111,86.8178464376297,0.8849229568948703,0.0526623756582797,99.22683830700214,0.8735019973368842,0.041278295605858856,98.47669773635153,0.8403687530325085,0.04391072295002426,97.40878214459,3 - 3 - 0,6 - 2 - 0
2025020659,2026-01-04,2026-01-04 22:00:00,Scheduled,FLA,COL,0.4814,3.1242,3.2534,0.5153718321562111,0.012463647694225177,88.75342750311592,0.48621553884711777,0.013784461152882205,88.13533834586467,0.4118049225159526,0.012078395624430265,86.74886052871467,0.9664481295796374,0.08407250289240262,103.92364057076745,0.9616908850726552,0.0845442536327609,103.51915455746368,0.9499630268671432,0.08208035494207543,101.99186591077151,4 - 5 - 0,5 - 0 - 3
2025020660,2026-01-04,2026-01-05 00:00:00,Scheduled,N.J,CAR,0.4771,3.0516,3.1875,0.8472018444770488,0.03227834835464263,97.93460490463215,0.8243080625752106,0.03730445246690734,96.79181708784597,0.8030923146884947,0.027512505684402,96.01364256480218,0.9757123733027347,0.11570089883342895,106.3132530120482,0.9723270440251572,0.12452830188679245,105.1119496855346,0.9622736418511066,0.12449698189134809,104.14864185110665,6 - 1 - 0,6 - 1 - 0
2025020661,2026-01-04,2026-01-05 00:00:00,Scheduled,CHI,VGK,0.3457,2.5932,3.5631,0.02805901070292161,0.0,73.18571015331212,0.016587677725118485,0.0,72.33530805687204,0.012282856641516056,0.0,70.84611335321986,0.972184013449488,0.09093687910744307,104.37230628152224,0.9695290858725761,0.09002770083102493,103.58448753462604,0.9575868372943327,0.08336380255941499,102.40182815356489,4 - 2 - 2,5 - 0 - 2
2025020662,2026-01-05,2026-01-06 00:00:00,Scheduled,NYR,UTA,0.5518,3.4327,3.1044,0.6284885828198623,0.02736498731424429,92.23414280536426,0.578343949044586,0.030573248407643312,90.88662420382165,0.530159588855829,0.01947525020286719,89.95428725994049,0.7672913877733155,0.022311468094600623,95.11914323962517,0.7050183598531212,0.012239902080783354,93.70379436964504,0.700489257604765,0.019995745586045523,93.2573920442459,3 - 4 - 2,6 - 2 - 0
2025020663,2026-01-05,2026-01-06 00:00:00,Scheduled,WSH,ANA,0.5996,3.6045,2.9536,0.6194129419613076,0.01667778519012675,92.05920613742495,0.5650406504065041,0.013550135501355014,91.09349593495935,0.5630740967544396,0.012859767299448868,90.46325780771586,0.19705294705294704,0.0012487512487512488,81.92307692307692,0.17219387755102042,0.0,80.7704081632653,0.14773599386032232,0.0001918649270913277,79.9976976208749,5 - 2 - 0,4 - 2 - 1
