team,game_strength,targetF,targetA,metric,score_adjusted,TOI,last_update
PHI,AS,37.802845530863216,62.41974742516851,CF,True,60.0,2025-10-10 10:29:53
PIT,AS,118.71580382045842,115.90645937927849,CF,True,120.0,2025-10-10 10:29:53
S.J,AS,50.7933149565593,59.71414688742782,CF,True,61.4,2025-10-10 10:29:53
SEA,AS,54.01842995909515,75.87855339373087,CF,True,60.0,2025-10-10 10:29:53
STL,AS,54.84552742669386,55.50151872313817,CF,True,60.0,2025-10-10 10:29:53
T.B,AS,47.98002713901693,64.54761609677794,CF,True,60.0,2025-10-10 10:29:53
TOR,AS,46.21037823219208,64.3151039932305,CF,True,60.0,2025-10-10 10:29:53
UTA,AS,58.807725133867585,63.89603641128514,CF,True,60.0,2025-10-10 10:29:53
VAN,AS,48.279548090075735,52.428011426790206,CF,True,60.0,2025-10-10 10:29:53
VGK,AS,125.42444231490838,99.11232434501748,CF,True,126.4,2025-10-10 10:29:53
WPG,AS,49.96636033085915,62.90161976951549,CF,True,60.0,2025-10-10 10:29:53
WSH,AS,69.18149559386826,55.940038300378504,CF,True,60.0,2025-10-10 10:29:53
ANA,AS,77.0,52.0,CF,False,60.0,2025-10-10 10:29:53
BOS,AS,109.0,124.0,CF,False,122.2,2025-10-10 10:29:53
BUF,AS,66.0,59.0,CF,False,60.0,2025-10-10 10:29:53
CAR,AS,72.0,45.0,CF,False,60.0,2025-10-10 10:29:53
CBJ,AS,68.0,58.0,CF,False,60.0,2025-10-10 10:29:53
CGY,AS,109.0,112.0,CF,False,125.0,2025-10-10 10:29:53
CHI,AS,98.0,125.0,CF,False,122.2,2025-10-10 10:29:53
COL,AS,112.0,118.0,CF,False,120.0,2025-10-10 10:29:53
DAL,AS,57.0,55.0,CF,False,60.0,2025-10-10 10:29:53
DET,AS,59.0,36.0,CF,False,60.0,2025-10-10 10:29:53
EDM,AS,66.0,55.0,CF,False,65.0,2025-10-10 10:29:53
FLA,AS,131.0,85.0,CF,False,120.0,2025-10-10 10:29:53
L.A,AS,104.0,118.0,CF,False,125.0,2025-10-10 10:29:53
MIN,AS,49.0,61.0,CF,False,60.0,2025-10-10 10:29:53
MTL,AS,99.0,106.0,CF,False,120.0,2025-10-10 10:29:53
N.J,AS,45.0,72.0,CF,False,60.0,2025-10-10 10:29:53
NSH,AS,58.0,68.0,CF,False,60.0,2025-10-10 10:29:53
NYI,AS,61.0,56.0,CF,False,60.0,2025-10-10 10:29:53
NYR,AS,118.0,125.0,CF,False,120.0,2025-10-10 10:29:53
OTT,AS,66.0,47.0,CF,False,60.0,2025-10-10 10:29:53
PHI,AS,38.0,62.0,CF,False,60.0,2025-10-10 10:29:53
PIT,AS,115.0,120.0,CF,False,120.0,2025-10-10 10:29:53
S.J,AS,51.0,60.0,CF,False,61.4,2025-10-10 10:29:53
SEA,AS,52.0,77.0,CF,False,60.0,2025-10-10 10:29:53
STL,AS,61.0,49.0,CF,False,60.0,2025-10-10 10:29:53
T.B,AS,47.0,66.0,CF,False,60.0,2025-10-10 10:29:53
TOR,AS,47.0,63.0,CF,False,60.0,2025-10-10 10:29:53
UTA,AS,60.0,63.0,CF,False,60.0,2025-10-10 10:29:53
VAN,AS,46.0,54.0,CF,False,60.0,2025-10-10 10:29:53
VGK,AS,129.0,97.0,CF,False,126.4,2025-10-10 10:29:53
WPG,AS,55.0,57.0,CF,False,60.0,2025-10-10 10:29:53
WSH,AS,73.0,53.0,CF,False,60.0,2025-10-10 10:29:53
ANA,AS,51.8094217557713,46.25457510842312,FF,True,60.0,2025-10-10 10:29:53
BOS,AS,91.21799739835227,83.66983184841098,FF,True,122.2,2025-10-10 10:29:53
BUF,AS,47.50202916759188,48.30927370507761,FF,True,60.0,2025-10-10 10:29:53
CAR,AS,53.09199191239543,31.766174600471274,FF,True,60.0,2025-10-10 10:29:53
CBJ,AS,48.425138085683095,43.93232911559294,FF,True,60.0,2025-10-10 10:29:53
CGY,AS,68.13831142240733,86.60638398340053,FF,True,125.0,2025-10-10 10:29:53
CHI,AS,66.29181501699689,96.43353299115043,FF,True,122.2,2025-10-10 10:29:53
COL,AS,76.44739511935512,78.95264801528629,FF,True,120.0,2025-10-10 10:29:53
DAL,AS,52.421747595760515,33.10858556355972,FF,True,60.0,2025-10-10 10:29:53
DET,AS,38.911307493263664,26.516377243361987,FF,True,60.0,2025-10-10 10:29:53
EDM,AS,47.354525082420835,33.46193788994409,FF,True,65.0,2025-10-10 10:29:53
FLA,AS,99.27808328580574,62.482394656590024,FF,True,120.0,2025-10-10 10:29:53
L.A,AS,65.98682636386962,82.70825260757205,FF,True,125.0,2025-10-10 10:29:53
MIN,AS,35.7294942795002,38.98877208440774,FF,True,60.0,2025-10-10 10:29:53
MTL,AS,70.28031197213511,71.26787539415798,FF,True,120.0,2025-10-10 10:29:53
N.J,AS,31.766174600471274,53.09199191239543,FF,True,60.0,2025-10-10 10:29:53
NSH,AS,43.93232911559294,48.425138085683095,FF,True,60.0,2025-10-10 10:29:53
NYI,AS,43.93051597723177,40.16767107732107,FF,True,60.0,2025-10-10 10:29:53
NYR,AS,84.15543706735085,89.21896204213441,FF,True,120.0,2025-10-10 10:29:53
OTT,AS,44.50888247273309,37.51419218899386,FF,True,60.0,2025-10-10 10:29:53
PHI,AS,32.11657029691213,49.88668022369838,FF,True,60.0,2025-10-10 10:29:53
PIT,AS,81.8846039518636,79.77667933950501,FF,True,120.0,2025-10-10 10:29:53
S.J,AS,33.724629967421215,45.09822778695003,FF,True,61.4,2025-10-10 10:29:53
SEA,AS,46.25457510842312,51.8094217557713,FF,True,60.0,2025-10-10 10:29:53
STL,AS,38.98877208440774,35.7294942795002,FF,True,60.0,2025-10-10 10:29:53
T.B,AS,37.51419218899386,44.50888247273309,FF,True,60.0,2025-10-10 10:29:53
TOR,AS,32.35656790089431,43.763934728773116,FF,True,60.0,2025-10-10 10:29:53
UTA,AS,45.47303547493735,40.229849366342435,FF,True,60.0,2025-10-10 10:29:53
VAN,AS,39.25185890097969,34.67637353246324,FF,True,60.0,2025-10-10 10:29:53
VGK,AS,91.58893464150938,66.2318437909419,FF,True,126.4,2025-10-10 10:29:53
WPG,AS,33.10858556355972,52.421747595760515,FF,True,60.0,2025-10-10 10:29:53
WSH,AS,47.74384119109197,44.17586746930921,FF,True,60.0,2025-10-10 10:29:53
ANA,AS,52.0,45.0,FF,False,60.0,2025-10-10 10:29:53
BOS,AS,90.0,85.0,FF,False,122.2,2025-10-10 10:29:53
BUF,AS,51.0,45.0,FF,False,60.0,2025-10-10 10:29:53
CAR,AS,53.0,32.0,FF,False,60.0,2025-10-10 10:29:53
CBJ,AS,48.0,44.0,FF,False,60.0,2025-10-10 10:29:53
CGY,AS,69.0,85.0,FF,False,125.0,2025-10-10 10:29:53
CHI,AS,65.0,98.0,FF,False,122.2,2025-10-10 10:29:53
COL,AS,73.0,83.0,FF,False,120.0,2025-10-10 10:29:53
DAL,AS,48.0,36.0,FF,False,60.0,2025-10-10 10:29:53
DET,AS,43.0,24.0,FF,False,60.0,2025-10-10 10:29:53
EDM,AS,47.0,34.0,FF,False,65.0,2025-10-10 10:29:53
FLA,AS,100.0,62.0,FF,False,120.0,2025-10-10 10:29:53
L.A,AS,68.0,82.0,FF,False,125.0,2025-10-10 10:29:53
MIN,AS,32.0,43.0,FF,False,60.0,2025-10-10 10:29:53
MTL,AS,67.0,76.0,FF,False,120.0,2025-10-10 10:29:53
N.J,AS,32.0,53.0,FF,False,60.0,2025-10-10 10:29:53
NSH,AS,44.0,48.0,FF,False,60.0,2025-10-10 10:29:53
NYI,AS,44.0,41.0,FF,False,60.0,2025-10-10 10:29:53
NYR,AS,83.0,90.0,FF,False,120.0,2025-10-10 10:29:53
OTT,AS,45.0,37.0,FF,False,60.0,2025-10-10 10:29:53
PHI,AS,32.0,50.0,FF,False,60.0,2025-10-10 10:29:53
PIT,AS,80.0,82.0,FF,False,120.0,2025-10-10 10:29:53
S.J,AS,34.0,45.0,FF,False,61.4,2025-10-10 10:29:53
SEA,AS,45.0,52.0,FF,False,60.0,2025-10-10 10:29:53
STL,AS,43.0,32.0,FF,False,60.0,2025-10-10 10:29:53
T.B,AS,37.0,45.0,FF,False,60.0,2025-10-10 10:29:53
TOR,AS,33.0,43.0,FF,False,60.0,2025-10-10 10:29:53
UTA,AS,46.0,40.0,FF,False,60.0,2025-10-10 10:29:53
VAN,AS,38.0,35.0,FF,False,60.0,2025-10-10 10:29:53
VGK,AS,94.0,65.0,FF,False,126.4,2025-10-10 10:29:53
WPG,AS,36.0,48.0,FF,False,60.0,2025-10-10 10:29:53
WSH,AS,50.0,42.0,FF,False,60.0,2025-10-10 10:29:53
ANA,AS,1.0418454935622317,2.8925623070781654,GF,True,60.0,2025-10-10 10:29:53
BOS,AS,5.931595668913618,4.081567080672016,GF,True,122.2,2025-10-10 10:29:53
BUF,AS,0.0,3.1745859846905145,GF,True,60.0,2025-10-10 10:29:53
CAR,AS,4.83916685305764,3.125536480686695,GF,True,60.0,2025-10-10 10:29:53
CBJ,AS,1.0418454935622317,1.931176168464304,GF,True,60.0,2025-10-10 10:29:53
CGY,AS,4.146587344391744,7.7331357906051785,GF,True,125.0,2025-10-10 10:29:53
CHI,AS,5.199447126025912,6.749781962916649,GF,True,122.2,2025-10-10 10:29:53
COL,AS,6.205319675278712,1.958819663303929,GF,True,120.0,2025-10-10 10:29:53
DAL,AS,5.311098829484017,3.7148691103613394,GF,True,60.0,2025-10-10 10:29:53
DET,AS,0.965588084232152,5.31598900037664,GF,True,60.0,2025-10-10 10:29:53
EDM,AS,2.9037887389750456,3.1063728671799478,GF,True,65.0,2025-10-10 10:29:53
FLA,AS,4.8232731078065525,3.120646309794072,GF,True,120.0,2025-10-10 10:29:53
L.A,AS,6.104873015945079,9.002038500538365,GF,True,125.0,2025-10-10 10:29:53
MIN,AS,5.373701028938302,0.0,GF,True,60.0,2025-10-10 10:29:53
MTL,AS,7.39478981660848,3.8576850235744002,GF,True,120.0,2025-10-10 10:29:53
N.J,AS,3.125536480686695,4.83916685305764,GF,True,60.0,2025-10-10 10:29:53
NSH,AS,1.931176168464304,1.0418454935622317,GF,True,60.0,2025-10-10 10:29:53
NYI,AS,3.120646309794072,3.8576850235744002,GF,True,60.0,2025-10-10 10:29:53
NYR,AS,3.1745859846905145,1.0369553226696084,GF,True,120.0,2025-10-10 10:29:53
OTT,AS,4.127426609043679,2.888360361459875,GF,True,60.0,2025-10-10 10:29:53
PHI,AS,1.0418454935622317,1.931176168464304,GF,True,60.0,2025-10-10 10:29:53
PIT,AS,4.8946403462440085,3.120646309794072,GF,True,120.0,2025-10-10 10:29:53
S.J,AS,2.896764252696456,3.120646309794072,GF,True,61.4,2025-10-10 10:29:53
SEA,AS,2.8925623070781654,1.0418454935622317,GF,True,60.0,2025-10-10 10:29:53
STL,AS,0.0,5.373701028938302,GF,True,60.0,2025-10-10 10:29:53
T.B,AS,2.888360361459875,4.127426609043679,GF,True,60.0,2025-10-10 10:29:53
TOR,AS,2.8920969393422484,2.07880081623184,GF,True,60.0,2025-10-10 10:29:53
UTA,AS,1.0418454935622317,1.931176168464304,GF,True,60.0,2025-10-10 10:29:53
VAN,AS,4.8293470516301324,1.0402144772117965,GF,True,60.0,2025-10-10 10:29:53
VGK,AS,7.848541303518029,8.084663098899838,GF,True,126.4,2025-10-10 10:29:53
WPG,AS,3.7148691103613394,5.311098829484017,GF,True,60.0,2025-10-10 10:29:53
WSH,AS,0.9609207708779444,2.073910645339217,GF,True,60.0,2025-10-10 10:29:53
ANA,AS,1.0,3.0,GF,False,60.0,2025-10-10 10:29:53
BOS,AS,6.0,4.0,GF,False,122.2,2025-10-10 10:29:53
BUF,AS,0.0,3.0,GF,False,60.0,2025-10-10 10:29:53
CAR,AS,5.0,3.0,GF,False,60.0,2025-10-10 10:29:53
CBJ,AS,1.0,2.0,GF,False,60.0,2025-10-10 10:29:53
CGY,AS,4.0,8.0,GF,False,125.0,2025-10-10 10:29:53
CHI,AS,5.0,7.0,GF,False,122.2,2025-10-10 10:29:53
COL,AS,6.0,2.0,GF,False,120.0,2025-10-10 10:29:53
DAL,AS,5.0,4.0,GF,False,60.0,2025-10-10 10:29:53
DET,AS,1.0,5.0,GF,False,60.0,2025-10-10 10:29:53
EDM,AS,3.0,3.0,GF,False,65.0,2025-10-10 10:29:53
FLA,AS,5.0,3.0,GF,False,120.0,2025-10-10 10:29:53
L.A,AS,6.0,9.0,GF,False,125.0,2025-10-10 10:29:53
MIN,AS,5.0,0.0,GF,False,60.0,2025-10-10 10:29:53
MTL,AS,7.0,4.0,GF,False,120.0,2025-10-10 10:29:53
N.J,AS,3.0,5.0,GF,False,60.0,2025-10-10 10:29:53
NSH,AS,2.0,1.0,GF,False,60.0,2025-10-10 10:29:53
NYI,AS,3.0,4.0,GF,False,60.0,2025-10-10 10:29:53
NYR,AS,3.0,1.0,GF,False,120.0,2025-10-10 10:29:53
OTT,AS,4.0,3.0,GF,False,60.0,2025-10-10 10:29:53
PHI,AS,1.0,2.0,GF,False,60.0,2025-10-10 10:29:53
PIT,AS,5.0,3.0,GF,False,120.0,2025-10-10 10:29:53
S.J,AS,3.0,3.0,GF,False,61.4,2025-10-10 10:29:53
SEA,AS,3.0,1.0,GF,False,60.0,2025-10-10 10:29:53
STL,AS,0.0,5.0,GF,False,60.0,2025-10-10 10:29:53
T.B,AS,3.0,4.0,GF,False,60.0,2025-10-10 10:29:53
TOR,AS,3.0,2.0,GF,False,60.0,2025-10-10 10:29:53
UTA,AS,1.0,2.0,GF,False,60.0,2025-10-10 10:29:53
VAN,AS,5.0,1.0,GF,False,60.0,2025-10-10 10:29:53
VGK,AS,8.0,8.0,GF,False,126.4,2025-10-10 10:29:53
WPG,AS,4.0,5.0,GF,False,60.0,2025-10-10 10:29:53
WSH,AS,1.0,2.0,GF,False,60.0,2025-10-10 10:29:53
ANA,AS,34.79319973141265,31.74232659174403,SF,True,60.0,2025-10-10 10:29:53
BOS,AS,54.22597171924993,56.15589917118906,SF,True,122.2,2025-10-10 10:29:53
BUF,AS,33.869271297722214,33.9078613352701,SF,True,60.0,2025-10-10 10:29:53
CAR,AS,31.975205099654715,21.784120638054215,SF,True,60.0,2025-10-10 10:29:53
CBJ,AS,36.072221978748225,31.061831102201776,SF,True,60.0,2025-10-10 10:29:53
CGY,AS,36.49904905633624,62.16884935978018,SF,True,125.0,2025-10-10 10:29:53
CHI,AS,43.67430521837677,69.17171659491575,SF,True,122.2,2025-10-10 10:29:53
COL,AS,52.332218809555634,51.46961305147468,SF,True,120.0,2025-10-10 10:29:53
DAL,AS,40.17240964856711,23.10373351376014,SF,True,60.0,2025-10-10 10:29:53
DET,AS,27.267938334787623,17.282423381684858,SF,True,60.0,2025-10-10 10:29:53
EDM,AS,35.380533210194855,19.77519961057783,SF,True,65.0,2025-10-10 10:29:53
FLA,AS,70.67986432462872,39.26767998836136,SF,True,120.0,2025-10-10 10:29:53
L.A,AS,47.09542915090241,58.627281909446324,SF,True,125.0,2025-10-10 10:29:53
MIN,AS,23.70885131739642,23.88623971652028,SF,True,60.0,2025-10-10 10:29:53
MTL,AS,46.70500623371597,51.920447631624285,SF,True,120.0,2025-10-10 10:29:53
N.J,AS,21.784120638054215,31.975205099654715,SF,True,60.0,2025-10-10 10:29:53
NSH,AS,31.061831102201776,36.072221978748225,SF,True,60.0,2025-10-10 10:29:53
NYI,AS,32.92543548597884,27.50718301512157,SF,True,60.0,2025-10-10 10:29:53
NYR,AS,57.633580220510446,64.60367385506333,SF,True,120.0,2025-10-10 10:29:53
OTT,AS,32.562709929884704,24.359365920940895,SF,True,60.0,2025-10-10 10:29:53
PHI,AS,20.099555325098276,33.91259530317191,SF,True,60.0,2025-10-10 10:29:53
PIT,AS,58.24158557246268,56.651154371219185,SF,True,120.0,2025-10-10 10:29:53
S.J,AS,22.8601916034738,29.904175972915034,SF,True,61.4,2025-10-10 10:29:53
SEA,AS,31.74232659174403,34.79319973141265,SF,True,60.0,2025-10-10 10:29:53
STL,AS,23.88623971652028,23.70885131739642,SF,True,60.0,2025-10-10 10:29:53
T.B,AS,24.359365920940895,32.562709929884704,SF,True,60.0,2025-10-10 10:29:53
TOR,AS,24.652509296836666,29.422582852031116,SF,True,60.0,2025-10-10 10:29:53
UTA,AS,31.588741285870974,27.05095159725893,SF,True,60.0,2025-10-10 10:29:53
VAN,AS,26.788316149585327,16.72384944575841,SF,True,60.0,2025-10-10 10:29:53
VGK,AS,63.25019067006465,50.074748988772505,SF,True,126.4,2025-10-10 10:29:53
WPG,AS,23.10373351376014,40.17240964856711,SF,True,60.0,2025-10-10 10:29:53
WSH,AS,31.649718616075372,21.82152414579099,SF,True,60.0,2025-10-10 10:29:53
ANA,AS,35.0,31.0,SF,False,60.0,2025-10-10 10:29:53
BOS,AS,54.0,57.0,SF,False,122.2,2025-10-10 10:29:53
BUF,AS,36.0,32.0,SF,False,60.0,2025-10-10 10:29:53
CAR,AS,32.0,22.0,SF,False,60.0,2025-10-10 10:29:53
CBJ,AS,36.0,31.0,SF,False,60.0,2025-10-10 10:29:53
CGY,AS,37.0,61.0,SF,False,125.0,2025-10-10 10:29:53
CHI,AS,43.0,70.0,SF,False,122.2,2025-10-10 10:29:53
COL,AS,50.0,54.0,SF,False,120.0,2025-10-10 10:29:53
DAL,AS,37.0,25.0,SF,False,60.0,2025-10-10 10:29:53
DET,AS,30.0,16.0,SF,False,60.0,2025-10-10 10:29:53
EDM,AS,35.0,20.0,SF,False,65.0,2025-10-10 10:29:53
FLA,AS,71.0,39.0,SF,False,120.0,2025-10-10 10:29:53
L.A,AS,48.0,58.0,SF,False,125.0,2025-10-10 10:29:53
MIN,AS,21.0,26.0,SF,False,60.0,2025-10-10 10:29:53
MTL,AS,45.0,55.0,SF,False,120.0,2025-10-10 10:29:53
N.J,AS,22.0,32.0,SF,False,60.0,2025-10-10 10:29:53
NSH,AS,31.0,36.0,SF,False,60.0,2025-10-10 10:29:53
NYI,AS,33.0,28.0,SF,False,60.0,2025-10-10 10:29:53
NYR,AS,57.0,65.0,SF,False,120.0,2025-10-10 10:29:53
OTT,AS,33.0,24.0,SF,False,60.0,2025-10-10 10:29:53
PHI,AS,20.0,34.0,SF,False,60.0,2025-10-10 10:29:53
PIT,AS,57.0,58.0,SF,False,120.0,2025-10-10 10:29:53
S.J,AS,23.0,30.0,SF,False,61.4,2025-10-10 10:29:53
SEA,AS,31.0,35.0,SF,False,60.0,2025-10-10 10:29:53
STL,AS,26.0,21.0,SF,False,60.0,2025-10-10 10:29:53
T.B,AS,24.0,33.0,SF,False,60.0,2025-10-10 10:29:53
TOR,AS,25.0,29.0,SF,False,60.0,2025-10-10 10:29:53
UTA,AS,32.0,27.0,SF,False,60.0,2025-10-10 10:29:53
VAN,AS,26.0,17.0,SF,False,60.0,2025-10-10 10:29:53
VGK,AS,65.0,49.0,SF,False,126.4,2025-10-10 10:29:53
WPG,AS,25.0,37.0,SF,False,60.0,2025-10-10 10:29:53
WSH,AS,33.0,21.0,SF,False,60.0,2025-10-10 10:29:53
ANA,PP,0.28399445316512134,0.0,xGF,True,2.0,2025-10-10 10:29:53
BOS,PP,1.5855750890071811,0.0,xGF,True,8.983333333333333,2025-10-10 10:29:53
BUF,PP,1.1284445072148621,0.003949595226138774,xGF,True,8.0,2025-10-10 10:29:53
CAR,PP,0.8376908301198694,0.06963143167902695,xGF,True,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.04443652987663829,xGF,True,2.0,2025-10-10 10:29:53
CGY,PP,1.6706867612641934,0.15273521596761083,xGF,True,15.15,2025-10-10 10:29:53
CHI,PP,0.5302093624403432,0.15517606949638096,xGF,True,11.25,2025-10-10 10:29:53
COL,PP,1.624251235575631,0.13203862609178968,xGF,True,17.066666666666666,2025-10-10 10:29:53
DAL,PP,1.6812247147933714,0.7914251360421705,xGF,True,8.083333333333334,2025-10-10 10:29:53
DET,PP,1.4922748858367425,0.047893056463198545,xGF,True,6.616666666666666,2025-10-10 10:29:53
EDM,PP,1.140846437164946,0.012884709293189484,xGF,True,5.383333333333334,2025-10-10 10:29:53
FLA,PP,1.4936414235685516,0.008198778913275842,xGF,True,10.666666666666666,2025-10-10 10:29:53
L.A,PP,0.6130560872251294,0.0,xGF,True,6.466666666666667,2025-10-10 10:29:53
MIN,PP,0.2916246806591749,0.0,xGF,True,4.133333333333334,2025-10-10 10:29:53
MTL,PP,1.4853887582066025,0.003362266728822948,xGF,True,8.116666666666667,2025-10-10 10:29:53
N.J,PP,0.11064068219102037,0.2566914599971284,xGF,True,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,1.0930126619314473,0.0,xGF,True,6.216666666666667,2025-10-10 10:29:53
NYI,PP,0.7827419646013191,0.0,xGF,True,5.216666666666667,2025-10-10 10:29:53
NYR,PP,1.3335746938734858,0.0,xGF,True,10.0,2025-10-10 10:29:53
OTT,PP,0.5261625881923139,0.0,xGF,True,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,xGF,True,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,0.9495819338864524,0.26448232464949184,xGF,True,6.85,2025-10-10 10:29:53
S.J,PP,0.5179433973004208,0.0388776309200133,xGF,True,7.05,2025-10-10 10:29:53
SEA,PP,0.20172022295277936,0.0701479767819762,xGF,True,4.0,2025-10-10 10:29:53
STL,PP,0.2655133888851875,0.0,xGF,True,4.0,2025-10-10 10:29:53
T.B,PP,0.8294798797228319,0.0,xGF,True,4.633333333333334,2025-10-10 10:29:53
TOR,PP,0.1402850542352604,0.18423223502354574,xGF,True,4.0,2025-10-10 10:29:53
UTA,PP,0.3625783537772542,0.0,xGF,True,4.066666666666666,2025-10-10 10:29:53
VAN,PP,0.6664940485781642,0.5435905071860504,xGF,True,8.0,2025-10-10 10:29:53
VGK,PP,1.1217737301617436,0.1447325865333482,xGF,True,13.116666666666667,2025-10-10 10:29:53
WPG,PP,0.7276254361343969,0.02341036600093266,xGF,True,7.666666666666667,2025-10-10 10:29:53
WSH,PP,1.3538092647691162,0.014853761134573635,xGF,True,9.1,2025-10-10 10:29:53
ANA,PP,0.283031845,0.0,xGF,False,2.0,2025-10-10 10:29:53
BOS,PP,1.628509642,0.0,xGF,False,8.983333333333333,2025-10-10 10:29:53
BUF,PP,1.21830016,0.0036350973,xGF,False,8.0,2025-10-10 10:29:53
CAR,PP,0.851590124,0.068691333,xGF,False,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,0.0,0.046357617,xGF,False,2.0,2025-10-10 10:29:53
CGY,PP,1.644641363,0.155926579,xGF,False,15.15,2025-10-10 10:29:53
CHI,PP,0.5072872669999999,0.161884666,xGF,False,11.25,2025-10-10 10:29:53
COL,PP,1.568024035,0.131591077,xGF,False,17.066666666666666,2025-10-10 10:29:53
DAL,PP,1.534165894,0.8811834971,xGF,False,8.083333333333334,2025-10-10 10:29:53
DET,PP,1.621171275,0.042442862,xGF,False,6.616666666666666,2025-10-10 10:29:53
EDM,PP,1.175268731,0.013053788,xGF,False,5.383333333333334,2025-10-10 10:29:53
FLA,PP,1.544132517,0.007844328,xGF,False,10.666666666666666,2025-10-10 10:29:53
L.A,PP,0.673495509,0.0,xGF,False,6.466666666666667,2025-10-10 10:29:53
MIN,PP,0.264725935,0.0,xGF,False,4.133333333333334,2025-10-10 10:29:53
MTL,PP,1.3935983220000001,0.0037448902,xGF,False,8.116666666666667,2025-10-10 10:29:53
N.J,PP,0.109064097,0.267788786,xGF,False,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,1.133861917,0.0,xGF,False,6.216666666666667,2025-10-10 10:29:53
NYI,PP,0.780088836,0.0,xGF,False,5.216666666666667,2025-10-10 10:29:53
NYR,PP,1.280939401,0.0,xGF,False,10.0,2025-10-10 10:29:53
OTT,PP,0.531148077,0.0,xGF,False,7.133333333333334,2025-10-10 10:29:53
PHI,PP,0.0,0.0,xGF,False,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,0.990634411,0.262802583,xGF,False,6.85,2025-10-10 10:29:53
S.J,PP,0.53937793,0.037196867,xGF,False,7.05,2025-10-10 10:29:53
SEA,PP,0.199960835,0.069910208,xGF,False,4.0,2025-10-10 10:29:53
STL,PP,0.290003693,0.0,xGF,False,4.0,2025-10-10 10:29:53
T.B,PP,0.843817123,0.0,xGF,False,4.633333333333334,2025-10-10 10:29:53
TOR,PP,0.14634988,0.1809717128,xGF,False,4.0,2025-10-10 10:29:53
UTA,PP,0.361349383,0.0,xGF,False,4.066666666666666,2025-10-10 10:29:53
VAN,PP,0.6681752080000001,0.54174799,xGF,False,8.0,2025-10-10 10:29:53
VGK,PP,1.156760709,0.14739299190000002,xGF,False,13.116666666666667,2025-10-10 10:29:53
WPG,PP,0.776965052,0.021546248,xGF,False,7.666666666666667,2025-10-10 10:29:53
WSH,PP,1.420714393,0.013951529,xGF,False,9.1,2025-10-10 10:29:53
ANA,PP,2.889022357324966,0.0,CF,True,2.0,2025-10-10 10:29:53
BOS,PP,13.840569972442204,0.0,CF,True,8.983333333333333,2025-10-10 10:29:53
BUF,PP,13.778676617912241,1.0972596182612335,CF,True,8.0,2025-10-10 10:29:53
CAR,PP,12.043036475841333,2.9494504742289815,CF,True,5.816666666666666,2025-10-10 10:29:53
CBJ,PP,1.0234355693456711,0.977613701935687,CF,True,2.0,2025-10-10 10:29:53
CGY,PP,20.45639035739314,4.035123628787984,CF,True,15.15,2025-10-10 10:29:53
CHI,PP,12.281226832148054,2.9328411058070607,CF,True,11.25,2025-10-10 10:29:53
COL,PP,22.889421478486874,1.9260149048833104,CF,True,17.066666666666666,2025-10-10 10:29:53
DAL,PP,17.763786177744702,7.038709531874972,CF,True,8.083333333333334,2025-10-10 10:29:53
DET,PP,10.769110218599,1.201075761043717,CF,True,6.616666666666666,2025-10-10 10:29:53
EDM,PP,14.869949766261096,0.9306737411152268,CF,True,5.383333333333334,2025-10-10 10:29:53
FLA,PP,24.876683422050498,1.0234355693456711,CF,True,10.666666666666666,2025-10-10 10:29:53
L.A,PP,9.589383985930718,0.0,CF,True,6.466666666666667,2025-10-10 10:29:53
MIN,PP,5.35271862838237,0.0,CF,True,4.133333333333334,2025-10-10 10:29:53
MTL,PP,15.820381839361186,0.8565948416585047,CF,True,8.116666666666667,2025-10-10 10:29:53
N.J,PP,3.0098785911329973,1.955227403871374,CF,True,2.5166666666666666,2025-10-10 10:29:53
NSH,PP,13.93592946919009,0.0,CF,True,6.216666666666667,2025-10-10 10:29:53
NYI,PP,10.593081976858207,0.0,CF,True,5.216666666666667,2025-10-10 10:29:53
NYR,PP,19.555829040702154,0.9185784411941494,CF,True,10.0,2025-10-10 10:29:53
OTT,PP,11.39018156691888,0.0,CF,True,7.133333333333334,2025-10-10 10:29:53
PHI,PP,1.0234355693456711,0.0,CF,True,2.2666666666666666,2025-10-10 10:29:53
PIT,PP,10.861906999225159,2.9494504742289815,CF,True,6.85,2025-10-10 10:29:53
S.J,PP,13.93592946919009,1.0234355693456711,CF,True,7.05,2025-10-10 10:29:53
SEA,PP,3.200919753555469,1.9260149048833104,CF,True,4.0,2025-10-10 10:29:53
STL,PP,6.229232272776631,0.0,CF,True,4.0,2025-10-10 10:29:53
T.B,PP,9.110195370034273,0.0,CF,True,4.633333333333334,2025-10-10 10:29:53
TOR,PP,2.9328411058070607,3.9728860435746527,CF,True,4.0,2025-10-10 10:29:53
UTA,PP,5.778044714649932,0.0,CF,True,4.066666666666666,2025-10-10 10:29:53
VAN,PP,10.52109424885388,3.8196960984401924,CF,True,8.0,2025-10-10 10:29:53
VGK,PP,18.428373781159486,2.8389611841661404,CF,True,13.116666666666667,2025-10-10 10:29:53
