Player,Season,Position,Team,GP,TOI,TOI/GP,game_strength,G,A1,A2,P1,P,ixG,iSF,iCF,iFF
Jiri Kulich,25-26,F,BUF,7,93.4,13.342857142857143,5v5,1.0,0.0,0.0,1.0,1.0,0.911874201,9.0,19.0,15.0
Jiri Kulich,25-26,F,BUF,7,12.483333333333334,1.7833333333333334,PP,0.0,0.0,0.0,0.0,0.0,0.460728735,3.0,6.0,5.0
Jiri Smejkal,23-24,F,OTT,20,188.55,9.4275,AS,1.0,1.0,0.0,2.0,2.0,1.8361496647,10.0,30.0,24.0
Jiri Smejkal,23-24,F,OTT,20,163.96666666666667,8.198333333333334,EV,1.0,1.0,0.0,2.0,2.0,1.3811776347,8.0,27.0,21.0
Jiri Smejkal,23-24,F,OTT,20,163.96666666666667,8.198333333333334,5v5,1.0,1.0,0.0,2.0,2.0,1.3811776347,8.0,27.0,21.0
Jiri Smejkal,23-24,F,OTT,20,23.616666666666667,1.1808333333333334,PP,0.0,0.0,0.0,0.0,0.0,0.4549720299999999,2.0,3.0,3.0
Jiri Smejkal,23-24,F,OTT,20,0.9666666666666668,0.04833333333333334,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jj Peterka,23-24,F,BUF,82,1297.8666666666668,15.827642276422766,AS,28.0,10.0,12.0,38.0,50.0,23.2922330998,226.0,421.0,319.0
Jj Peterka,23-24,F,BUF,82,1143.6666666666663,13.94715447154471,EV,23.0,8.0,10.0,31.0,41.0,17.3130535918,189.0,354.0,266.0
Jj Peterka,23-24,F,BUF,82,1126.6833333333334,13.740040650406504,5v5,23.0,8.0,10.0,31.0,41.0,17.0165566858,187.0,350.0,262.0
Jj Peterka,23-24,F,BUF,82,154.05,1.878658536585366,PP,3.0,2.0,2.0,5.0,7.0,3.730033848,29.0,55.0,42.0
Jj Peterka,23-24,F,BUF,82,0.15,0.0018292682926829267,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jj Peterka,24-25,F,BUF,77,1400.1666666666663,18.18398268398268,AS,27.0,18.0,23.0,45.0,68.0,21.10465297178305,173.0,380.0,275.0
Jj Peterka,24-25,F,BUF,77,1119.6833333333334,14.541341991341993,EV,19.0,14.0,12.0,33.0,45.0,12.81807032948226,127.0,271.0,202.0
Jj Peterka,24-25,F,BUF,77,1075.95,13.973376623376623,5v5,18.0,13.0,11.0,31.0,42.0,12.108105393286742,120.0,258.0,194.0
Jj Peterka,24-25,F,BUF,77,218.38333333333333,2.836147186147186,PP,6.0,2.0,9.0,8.0,17.0,5.360078231300789,34.0,73.0,51.0
Jj Peterka,24-25,F,BUF,77,0.95,0.012337662337662337,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jj Peterka,25-26,F,UTA,8,130.93333333333334,16.366666666666667,AS,2.0,2.0,3.0,4.0,7.0,1.2172196683,14.0,33.0,18.0
Jj Peterka,25-26,F,UTA,8,112.65,14.08125,EV,2.0,2.0,3.0,4.0,7.0,1.0956218533,13.0,27.0,16.0
Jj Peterka,25-26,F,UTA,8,111.2,13.9,5v5,2.0,2.0,3.0,4.0,7.0,1.0956218533,13.0,26.0,16.0
Jj Peterka,25-26,F,UTA,8,16.0,2.0,PP,0.0,0.0,0.0,0.0,0.0,0.121597815,1.0,6.0,2.0
Joakim Kemell,24-25,F,NSH,2,20.683333333333337,10.341666666666669,AS,0.0,0.0,0.0,0.0,0.0,0.6291158227,8.0,11.0,9.0
Joakim Kemell,24-25,F,NSH,2,19.3,9.65,EV,0.0,0.0,0.0,0.0,0.0,0.2251865927,5.0,8.0,6.0
Joakim Kemell,24-25,F,NSH,2,19.3,9.65,5v5,0.0,0.0,0.0,0.0,0.0,0.2251865927,5.0,8.0,6.0
Joakim Kemell,24-25,F,NSH,2,1.3,0.65,PP,0.0,0.0,0.0,0.0,0.0,0.2454928,2.0,2.0,2.0
Joakim Kemell,25-26,F,NSH,2,22.133333333333333,11.066666666666666,AS,0.0,0.0,0.0,0.0,0.0,0.0645032879999999,1.0,5.0,2.0
Joakim Kemell,25-26,F,NSH,2,17.03333333333333,8.516666666666666,EV,0.0,0.0,0.0,0.0,0.0,0.018145671,1.0,4.0,1.0
Joakim Kemell,25-26,F,NSH,2,17.03333333333333,8.516666666666666,5v5,0.0,0.0,0.0,0.0,0.0,0.018145671,1.0,4.0,1.0
Joakim Kemell,25-26,F,NSH,2,0.6166666666666667,0.30833333333333335,SH,0.0,0.0,0.0,0.0,0.0,0.046357617,0.0,1.0,1.0
Joe Pavelski,23-24,F,DAL,82,1324.9333333333334,16.157723577235775,AS,27.0,26.0,14.0,53.0,67.0,26.84209889934,194.0,327.0,261.0
Joe Pavelski,23-24,F,DAL,82,1102.9499999999998,13.450609756097558,EV,13.0,15.0,11.0,28.0,39.0,14.21718437334,125.0,219.0,170.0
Joe Pavelski,23-24,F,DAL,82,1088.6166666666668,13.275813008130083,5v5,12.0,14.0,11.0,26.0,37.0,14.10110344334,124.0,218.0,169.0
Joe Pavelski,23-24,F,DAL,82,217.76666666666665,2.6556910569105687,PP,11.0,8.0,2.0,19.0,21.0,10.080763353,59.0,89.0,77.0
Joe Pavelski,23-24,F,DAL,82,4.216666666666667,0.051422764227642276,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Snively,23-24,F,WSH,3,25.03333333333333,8.344444444444443,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Joe Snively,23-24,F,WSH,3,24.53333333333333,8.177777777777777,EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Joe Snively,23-24,F,WSH,3,24.53333333333333,8.177777777777777,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Joe Snively,23-24,F,WSH,3,0.2833333333333333,0.09444444444444444,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Snively,23-24,F,WSH,3,0.2166666666666666,0.0722222222222222,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Veleno,23-24,F,DET,80,1095.5166666666669,13.693958333333336,AS,12.0,8.0,8.0,20.0,28.0,10.9475144638,86.0,167.0,132.0
Joe Veleno,23-24,F,DET,80,957.6666666666669,11.970833333333335,EV,8.0,6.0,7.0,14.0,21.0,7.9191229448,71.0,146.0,111.0
Joe Veleno,23-24,F,DET,80,937.6,11.72,5v5,8.0,6.0,7.0,14.0,21.0,7.6546186428,69.0,140.0,107.0
Joe Veleno,23-24,F,DET,80,71.61666666666667,0.8952083333333334,PP,3.0,1.0,1.0,4.0,5.0,2.486170449,12.0,16.0,16.0
Joe Veleno,23-24,F,DET,80,66.23333333333333,0.8279166666666666,SH,0.0,0.0,0.0,0.0,0.0,0.1417736299999999,1.0,2.0,2.0
Joe Veleno,24-25,F,DET,56,669.25,11.950892857142858,AS,5.0,2.0,3.0,7.0,10.0,4.9865724554,50.0,103.0,74.0
Joe Veleno,24-25,F,CHI,18,227.5,12.63888888888889,AS,3.0,1.0,3.0,4.0,7.0,2.290418563643933,25.0,36.0,32.0
Joe Veleno,24-25,F,DET,56,629.5999999999999,11.242857142857142,EV,5.0,2.0,2.0,7.0,9.0,4.9653854534,49.0,100.0,73.0
Joe Veleno,24-25,F,CHI,18,213.9,11.883333333333333,EV,3.0,0.0,2.0,3.0,5.0,2.1664489036439334,24.0,33.0,30.0
Joe Veleno,24-25,F,DET,56,624.7,11.155357142857143,5v5,5.0,2.0,2.0,7.0,9.0,4.9653854534,49.0,100.0,73.0
Joe Veleno,24-25,F,CHI,18,212.55,11.808333333333334,5v5,3.0,0.0,2.0,3.0,5.0,2.1664489036439334,24.0,33.0,30.0
Joe Veleno,24-25,F,DET,56,2.7,0.048214285714285716,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Veleno,24-25,F,CHI,18,0.4333333333333333,0.02407407407407407,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Veleno,24-25,F,DET,56,30.01666666666667,0.5360119047619049,SH,0.0,0.0,0.0,0.0,0.0,0.021187002,1.0,3.0,1.0
Joe Veleno,24-25,F,CHI,18,9.15,0.5083333333333333,SH,0.0,0.0,0.0,0.0,0.0,0.045255,1.0,1.0,1.0
Joe Veleno,25-26,F,MTL,4,39.06666666666666,9.766666666666666,AS,0.0,0.0,0.0,0.0,0.0,0.386236098,4.0,8.0,6.0
Joe Veleno,25-26,F,MTL,4,38.65,9.6625,EV,0.0,0.0,0.0,0.0,0.0,0.386236098,4.0,8.0,6.0
Joe Veleno,25-26,F,MTL,4,38.03333333333333,9.508333333333333,5v5,0.0,0.0,0.0,0.0,0.0,0.386236098,4.0,8.0,6.0
Joel Armia,23-24,F,MTL,66,996.0333333333332,15.09141414141414,AS,17.0,5.0,3.0,22.0,25.0,12.6720255236,139.0,220.0,181.0
Joel Armia,23-24,F,MTL,66,788.7,11.950000000000001,EV,14.0,3.0,2.0,17.0,19.0,10.7898638402,122.0,199.0,161.0
Joel Armia,23-24,F,MTL,66,783.7,11.874242424242425,5v5,14.0,3.0,2.0,17.0,19.0,10.6512520362,119.0,195.0,158.0
Joel Armia,23-24,F,MTL,66,17.366666666666667,0.26313131313131316,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Joel Armia,23-24,F,MTL,66,189.9666666666667,2.8782828282828286,SH,2.0,0.0,0.0,2.0,2.0,0.6342828134,13.0,16.0,16.0
Joel Armia,24-25,F,MTL,81,1158.4666666666667,14.302057613168724,AS,11.0,13.0,5.0,24.0,29.0,14.039808088585424,104.0,229.0,157.0
Joel Armia,24-25,F,MTL,81,855.6166666666666,10.563168724279834,EV,5.0,10.0,4.0,15.0,19.0,8.349772774852996,77.0,184.0,119.0
Joel Armia,24-25,F,MTL,81,852.0,10.518518518518519,5v5,5.0,10.0,4.0,15.0,19.0,8.344287686852995,76.0,183.0,118.0
Joel Armia,24-25,F,MTL,81,61.2,0.7555555555555555,PP,0.0,3.0,0.0,3.0,3.0,1.106319936,7.0,13.0,11.0
Joel Armia,24-25,F,MTL,81,201.33333333333337,2.4855967078189307,SH,3.0,0.0,0.0,3.0,3.0,1.0940422452755336,16.0,22.0,19.0
Joel Armia,25-26,F,L.A,8,114.81666666666666,14.352083333333333,AS,0.0,2.0,1.0,2.0,3.0,1.1957610194,12.0,24.0,17.0
Joel Armia,25-26,F,L.A,8,90.66666666666669,11.333333333333336,EV,0.0,2.0,1.0,2.0,3.0,0.6979651894,8.0,19.0,13.0
Joel Armia,25-26,F,L.A,8,89.86666666666667,11.233333333333334,5v5,0.0,2.0,1.0,2.0,3.0,0.6979651894,8.0,19.0,13.0
Joel Armia,25-26,F,L.A,8,10.666666666666666,1.3333333333333333,PP,0.0,0.0,0.0,0.0,0.0,0.19705517,2.0,2.0,2.0
Joel Armia,25-26,F,L.A,8,11.333333333333332,1.4166666666666665,SH,0.0,0.0,0.0,0.0,0.0,0.30074066,2.0,2.0,2.0
Joel Edmundson,23-24,D,WSH,44,718.3,16.325,AS,1.0,2.0,3.0,3.0,6.0,1.8220074033,41.0,104.0,62.0
Joel Edmundson,23-24,D,TOR,9,155.13333333333333,17.237037037037037,AS,0.0,0.0,0.0,0.0,0.0,0.4543375674,5.0,16.0,10.0
Joel Edmundson,23-24,D,WSH,44,650.6333333333333,14.787121212121212,EV,1.0,2.0,3.0,3.0,6.0,1.8129070077,39.0,102.0,60.0
Joel Edmundson,23-24,D,TOR,9,131.7,14.633333333333333,EV,0.0,0.0,0.0,0.0,0.0,0.1394038174,5.0,15.0,9.0
Joel Edmundson,23-24,D,WSH,44,648.1166666666666,14.72992424242424,5v5,1.0,2.0,3.0,3.0,6.0,1.8129070077,39.0,102.0,60.0
Joel Edmundson,23-24,D,TOR,9,130.48333333333332,14.498148148148147,5v5,0.0,0.0,0.0,0.0,0.0,0.1394038174,5.0,15.0,9.0
Joel Edmundson,23-24,D,WSH,44,1.6,0.03636363636363637,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Edmundson,23-24,D,TOR,9,0.0999999999999999,0.0111111111111111,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Edmundson,23-24,D,WSH,44,66.06666666666666,1.5015151515151515,SH,0.0,0.0,0.0,0.0,0.0,0.0091003956,2.0,2.0,2.0
Joel Edmundson,23-24,D,TOR,9,23.33333333333333,2.592592592592592,SH,0.0,0.0,0.0,0.0,0.0,0.31493375,0.0,1.0,1.0
Joel Edmundson,24-25,D,L.A,73,1503.05,20.58972602739726,AS,6.0,6.0,8.0,12.0,20.0,3.1887055594600637,91.0,230.0,156.0
Joel Edmundson,24-25,D,L.A,73,1321.4,18.1013698630137,EV,5.0,6.0,6.0,11.0,17.0,2.499601030160064,86.0,225.0,151.0
Joel Edmundson,24-25,D,L.A,73,1301.7166666666667,17.831735159817352,5v5,5.0,6.0,6.0,11.0,17.0,2.4933160111600636,85.0,224.0,150.0
Joel Edmundson,24-25,D,L.A,73,8.116666666666667,0.11118721461187216,PP,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Joel Edmundson,24-25,D,L.A,73,146.60000000000002,2.008219178082192,SH,0.0,0.0,0.0,0.0,0.0,0.0278562953,3.0,3.0,3.0
Joel Edmundson,25-26,D,L.A,8,135.86666666666667,16.983333333333334,AS,0.0,0.0,1.0,0.0,1.0,0.1239927232,6.0,19.0,10.0
Joel Edmundson,25-26,D,L.A,8,113.58333333333331,14.197916666666664,EV,0.0,0.0,1.0,0.0,1.0,0.1239927232,6.0,19.0,10.0
Joel Edmundson,25-26,D,L.A,8,112.66666666666666,14.083333333333332,5v5,0.0,0.0,1.0,0.0,1.0,0.1239927232,6.0,19.0,10.0
Joel Edmundson,25-26,D,L.A,8,21.2,2.65,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Eriksson Ek,23-24,F,MIN,77,1513.2666666666669,19.652813852813857,AS,30.0,15.0,19.0,45.0,64.0,39.8397706426,268.0,418.0,361.0
Joel Eriksson Ek,23-24,F,MIN,77,1040.6666666666667,13.515151515151516,EV,14.0,8.0,13.0,22.0,35.0,16.9460891347,165.0,266.0,223.0
Joel Eriksson Ek,23-24,F,MIN,77,997.7833333333332,12.958225108225106,5v5,14.0,6.0,12.0,20.0,32.0,16.4992760237,158.0,258.0,215.0
Joel Eriksson Ek,23-24,F,MIN,77,290.35,3.7707792207792212,PP,13.0,4.0,5.0,17.0,22.0,18.963853165,84.0,122.0,113.0
Joel Eriksson Ek,23-24,F,MIN,77,182.25,2.366883116883117,SH,1.0,0.0,0.0,1.0,1.0,0.6143196459,11.0,16.0,12.0
Joel Eriksson Ek,24-25,F,MIN,46,909.25,19.766304347826086,AS,14.0,9.0,6.0,23.0,29.0,18.156518932675745,140.0,217.0,187.0
Joel Eriksson Ek,24-25,F,MIN,46,643.5166666666667,13.989492753623187,EV,8.0,5.0,4.0,13.0,17.0,9.122600743455116,93.0,149.0,127.0
Joel Eriksson Ek,24-25,F,MIN,46,623.4333333333334,13.552898550724638,5v5,8.0,4.0,3.0,12.0,15.0,8.687638783989826,89.0,144.0,122.0
Joel Eriksson Ek,24-25,F,MIN,46,138.96666666666667,3.0210144927536233,PP,5.0,3.0,2.0,8.0,10.0,6.541913588547127,33.0,49.0,43.0
Joel Eriksson Ek,24-25,F,MIN,46,81.86666666666667,1.7797101449275363,SH,0.0,0.0,0.0,0.0,0.0,0.3177487317,8.0,9.0,8.0
Joel Eriksson Ek,25-26,F,MIN,8,157.15,19.64375,AS,1.0,3.0,2.0,4.0,6.0,2.263054302,21.0,34.0,27.0
Joel Eriksson Ek,25-26,F,MIN,8,102.45,12.80625,EV,0.0,1.0,1.0,1.0,2.0,0.835992477,13.0,21.0,17.0
Joel Eriksson Ek,25-26,F,MIN,8,99.73333333333332,12.466666666666665,5v5,0.0,1.0,1.0,1.0,2.0,0.764609677,13.0,20.0,16.0
Joel Eriksson Ek,25-26,F,MIN,8,34.5,4.3125,PP,1.0,2.0,1.0,3.0,4.0,1.402849072,7.0,12.0,9.0
Joel Eriksson Ek,25-26,F,MIN,8,16.266666666666666,2.033333333333333,SH,0.0,0.0,0.0,0.0,0.0,0.024212753,1.0,1.0,1.0
Joel Farabee,23-24,F,PHI,82,1291.6333333333332,15.751626016260161,AS,22.0,19.0,9.0,41.0,50.0,21.048088578,182.0,302.0,249.0
Joel Farabee,23-24,F,PHI,82,1100.6833333333334,13.422967479674798,EV,18.0,18.0,5.0,36.0,41.0,15.628921936,151.0,255.0,211.0
Joel Farabee,23-24,F,PHI,82,1086.3,13.247560975609755,5v5,18.0,18.0,5.0,36.0,41.0,15.330188036,148.0,250.0,206.0
Joel Farabee,23-24,F,PHI,82,186.75,2.277439024390244,PP,2.0,1.0,4.0,3.0,7.0,4.049450359,27.0,40.0,33.0
Joel Farabee,23-24,F,PHI,82,4.2,0.051219512195121955,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Farabee,24-25,F,PHI,50,760.4000000000001,15.208000000000002,AS,8.0,8.0,3.0,16.0,19.0,13.614143165,99.0,159.0,131.0
Joel Farabee,24-25,F,CGY,31,447.58333333333337,14.438172043010754,AS,3.0,1.0,2.0,4.0,6.0,6.398389762256874,52.0,90.0,70.0
Joel Farabee,24-25,F,PHI,50,663.3666666666667,13.267333333333333,EV,6.0,6.0,2.0,12.0,14.0,10.276458737,90.0,140.0,116.0
Joel Farabee,24-25,F,CGY,31,373.6666666666667,12.053763440860216,EV,3.0,1.0,1.0,4.0,5.0,5.520486133001744,46.0,78.0,63.0
Joel Farabee,24-25,F,PHI,50,650.1833333333334,13.003666666666668,5v5,6.0,6.0,1.0,12.0,13.0,9.853271027,86.0,136.0,112.0
Joel Farabee,24-25,F,CGY,31,373.6666666666667,12.053763440860216,5v5,3.0,1.0,1.0,4.0,5.0,5.520486133001744,46.0,78.0,63.0
Joel Farabee,24-25,F,PHI,50,73.58333333333333,1.4716666666666667,PP,0.0,2.0,1.0,2.0,3.0,0.921001174,5.0,13.0,9.0
Joel Farabee,24-25,F,CGY,31,40.45,1.3048387096774194,PP,0.0,0.0,1.0,0.0,1.0,0.8279699942551306,5.0,9.0,6.0
Joel Farabee,24-25,F,PHI,50,9.916666666666668,0.19833333333333336,SH,0.0,0.0,0.0,0.0,0.0,0.105859764,1.0,1.0,1.0
Joel Farabee,24-25,F,CGY,31,26.283333333333335,0.8478494623655914,SH,0.0,0.0,0.0,0.0,0.0,0.049933635,1.0,2.0,1.0
Joel Farabee,25-26,F,CGY,8,144.1,18.0125,AS,0.0,1.0,1.0,1.0,2.0,2.1214957355,14.0,29.0,24.0
Joel Farabee,25-26,F,CGY,8,95.48333333333332,11.935416666666665,EV,0.0,0.0,1.0,0.0,1.0,1.6735397765,11.0,23.0,20.0
Joel Farabee,25-26,F,CGY,8,95.48333333333332,11.935416666666665,5v5,0.0,0.0,1.0,0.0,1.0,1.6735397765,11.0,23.0,20.0
Joel Farabee,25-26,F,CGY,8,28.983333333333334,3.622916666666667,PP,0.0,1.0,0.0,1.0,1.0,0.428585325,2.0,4.0,3.0
Joel Farabee,25-26,F,CGY,8,15.816666666666666,1.9770833333333333,SH,0.0,0.0,0.0,0.0,0.0,0.019370634,1.0,2.0,1.0
Joel Hanley,23-24,D,DAL,32,435.01666666666665,13.594270833333333,AS,0.0,2.0,1.0,2.0,3.0,0.6593730506,12.0,50.0,28.0
Joel Hanley,23-24,D,CGY,10,143.86666666666667,14.386666666666667,AS,1.0,0.0,1.0,1.0,2.0,0.1089508215,7.0,13.0,9.0
Joel Hanley,23-24,D,DAL,32,426.35,13.3234375,EV,0.0,2.0,1.0,2.0,3.0,0.5658330706,11.0,49.0,27.0
Joel Hanley,23-24,D,CGY,10,133.7,13.37,EV,1.0,0.0,1.0,1.0,2.0,0.0806669385,6.0,12.0,8.0
Joel Hanley,23-24,D,DAL,32,425.6166666666667,13.300520833333334,5v5,0.0,2.0,1.0,2.0,3.0,0.5658330706,11.0,49.0,27.0
Joel Hanley,23-24,D,CGY,10,132.33333333333334,13.233333333333334,5v5,1.0,0.0,1.0,1.0,2.0,0.0806669385,6.0,12.0,8.0
Joel Hanley,23-24,D,DAL,32,0.6166666666666667,0.019270833333333334,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Hanley,23-24,D,CGY,10,1.25,0.125,PP,0.0,0.0,0.0,0.0,0.0,0.028283883,1.0,1.0,1.0
Joel Hanley,23-24,D,DAL,32,8.05,0.2515625,SH,0.0,0.0,0.0,0.0,0.0,0.09353998,1.0,1.0,1.0
Joel Hanley,23-24,D,CGY,10,8.916666666666666,0.8916666666666666,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Hanley,24-25,D,CGY,53,984.7666666666668,18.58050314465409,AS,2.0,2.0,5.0,4.0,9.0,1.6106091154385016,42.0,120.0,79.0
Joel Hanley,24-25,D,CGY,53,895.0833333333333,16.888364779874212,EV,2.0,1.0,5.0,3.0,8.0,1.6106091154385016,42.0,119.0,79.0
Joel Hanley,24-25,D,CGY,53,882.5333333333333,16.651572327044025,5v5,1.0,1.0,5.0,2.0,7.0,1.4767001294385016,40.0,117.0,77.0
Joel Hanley,24-25,D,CGY,53,5.0,0.09433962264150944,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Hanley,24-25,D,CGY,53,68.6,1.2943396226415094,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Joel Hanley,25-26,D,CGY,8,129.8,16.225,AS,0.0,0.0,0.0,0.0,0.0,0.1671774134,4.0,15.0,9.0
Joel Hanley,25-26,D,CGY,8,113.15,14.14375,EV,0.0,0.0,0.0,0.0,0.0,0.1671774134,4.0,15.0,9.0
Joel Hanley,25-26,D,CGY,8,110.56666666666666,13.820833333333333,5v5,0.0,0.0,0.0,0.0,0.0,0.1671774134,4.0,15.0,9.0
Joel Hanley,25-26,D,CGY,8,14.233333333333333,1.7791666666666666,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Kiviranta,23-24,F,COL,56,545.8666666666667,9.747619047619049,AS,3.0,3.0,3.0,6.0,9.0,5.6537562582,48.0,76.0,60.0
Joel Kiviranta,23-24,F,COL,56,481.23333333333335,8.593452380952382,EV,3.0,3.0,2.0,6.0,8.0,4.7438289197,42.0,68.0,53.0
Joel Kiviranta,23-24,F,COL,56,479.58333333333337,8.563988095238097,5v5,3.0,3.0,2.0,6.0,8.0,4.7320650877,41.0,67.0,52.0
Joel Kiviranta,23-24,F,COL,56,0.3833333333333333,0.006845238095238094,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Kiviranta,23-24,F,COL,56,64.25,1.1473214285714286,SH,0.0,0.0,0.0,0.0,0.0,0.9099273385,6.0,8.0,7.0
Joel Kiviranta,24-25,F,COL,79,989.2333333333332,12.521940928270041,AS,16.0,4.0,3.0,20.0,23.0,12.944632485917426,84.0,158.0,120.0
Joel Kiviranta,24-25,F,COL,79,858.45,10.866455696202532,EV,12.0,4.0,2.0,16.0,18.0,10.372179837350204,73.0,144.0,107.0
Joel Kiviranta,24-25,F,COL,79,854.45,10.815822784810127,5v5,12.0,4.0,2.0,16.0,18.0,10.280983687350204,72.0,143.0,106.0
Joel Kiviranta,24-25,F,COL,79,5.566666666666666,0.07046413502109704,PP,0.0,0.0,0.0,0.0,0.0,0.1662491261959076,1.0,1.0,1.0
Joel Kiviranta,24-25,F,COL,79,110.3,1.3962025316455695,SH,1.0,0.0,0.0,1.0,1.0,0.316047042371315,7.0,10.0,9.0
Joel Kiviranta,25-26,F,COL,5,53.88333333333333,10.776666666666667,AS,0.0,0.0,0.0,0.0,0.0,0.356752694,3.0,4.0,3.0
Joel Kiviranta,25-26,F,COL,5,45.25,9.05,EV,0.0,0.0,0.0,0.0,0.0,0.356752694,3.0,4.0,3.0
Joel Kiviranta,25-26,F,COL,5,45.25,9.05,5v5,0.0,0.0,0.0,0.0,0.0,0.356752694,3.0,4.0,3.0
Joel Nystrom,25-26,D,CAR,1,16.033333333333335,16.033333333333335,AS,0.0,0.0,0.0,0.0,0.0,0.072424736,2.0,2.0,2.0
Joel Nystrom,25-26,D,CAR,1,10.1,10.1,EV,0.0,0.0,0.0,0.0,0.0,0.033829164,1.0,1.0,1.0
Joel Nystrom,25-26,D,CAR,1,9.733333333333333,9.733333333333333,5v5,0.0,0.0,0.0,0.0,0.0,0.033829164,1.0,1.0,1.0
Joel Nystrom,25-26,D,CAR,1,1.5333333333333332,1.5333333333333332,PP,0.0,0.0,0.0,0.0,0.0,0.038595572,1.0,1.0,1.0
Joey Anderson,23-24,F,CHI,55,729.5666666666666,13.264848484848484,AS,5.0,10.0,2.0,15.0,17.0,4.9973675971,57.0,104.0,80.0
Joey Anderson,23-24,F,CHI,55,670.3166666666666,12.187575757575756,EV,5.0,10.0,2.0,15.0,17.0,4.8090764251,56.0,100.0,77.0
Joey Anderson,23-24,F,CHI,55,669.7833333333333,12.177878787878788,5v5,5.0,10.0,2.0,15.0,17.0,4.8090764251,56.0,100.0,77.0
Joey Anderson,23-24,F,CHI,55,1.7333333333333332,0.03151515151515151,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Anderson,23-24,F,CHI,55,57.516666666666666,1.0457575757575757,SH,0.0,0.0,0.0,0.0,0.0,0.188291172,1.0,4.0,3.0
Joey Anderson,24-25,F,CHI,18,223.08333333333331,12.393518518518517,AS,0.0,1.0,0.0,1.0,1.0,1.4001188315,17.0,31.0,20.0
Joey Anderson,24-25,F,CHI,18,190.53333333333333,10.585185185185185,EV,0.0,1.0,0.0,1.0,1.0,1.1763084715,15.0,27.0,18.0
Joey Anderson,24-25,F,CHI,18,190.53333333333333,10.585185185185185,5v5,0.0,1.0,0.0,1.0,1.0,1.1763084715,15.0,27.0,18.0
Joey Anderson,24-25,F,CHI,18,0.0666666666666666,0.0037037037037037,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Anderson,24-25,F,CHI,18,27.016666666666666,1.5009259259259258,SH,0.0,0.0,0.0,0.0,0.0,0.22381036,2.0,4.0,2.0
John Beecher,23-24,F,BOS,52,536.1666666666666,10.310897435897434,AS,7.0,3.0,0.0,10.0,10.0,4.4548580063,38.0,56.0,48.0
John Beecher,23-24,F,BOS,52,451.2833333333333,8.67852564102564,EV,7.0,3.0,0.0,10.0,10.0,3.8962060521,34.0,51.0,43.0
John Beecher,23-24,F,BOS,52,451.0,8.673076923076923,5v5,7.0,3.0,0.0,10.0,10.0,3.8962060521,34.0,51.0,43.0
John Beecher,23-24,F,BOS,52,0.5833333333333333,0.011217948717948716,PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Beecher,23-24,F,BOS,52,84.3,1.6211538461538462,SH,0.0,0.0,0.0,0.0,0.0,0.5586519542,4.0,5.0,5.0
John Beecher,24-25,F,BOS,78,880.1166666666667,11.283547008547009,AS,3.0,7.0,1.0,10.0,11.0,6.707314929006919,44.0,97.0,79.0
John Beecher,24-25,F,BOS,78,748.3833333333333,9.594658119658119,EV,2.0,5.0,1.0,7.0,8.0,3.849544407206919,37.0,85.0,67.0
John Beecher,24-25,F,BOS,78,747.6833333333334,9.58568376068376,5v5,2.0,5.0,1.0,7.0,8.0,3.849544407206919,37.0,85.0,67.0
John Beecher,24-25,F,BOS,78,5.433333333333334,0.06965811965811966,PP,0.0,0.0,0.0,0.0,0.0,0.40703416,1.0,2.0,2.0
