player,Pos,season,TOI,EV_TOI,EVO_GAR,EVD_GAR,EVO_WAR,EVD_WAR,PP_TOI,PP_GAR,PP_WAR,SH_TOI,SH_GAR,SH_WAR,EV_Shoot_GAR,PP_Shoot_GAR,SH_Shoot_GAR,Shoot_GAR,EV_Shoot_WAR,PP_Shoot_WAR,SH_Shoot_WAR,Draw_GAR,Take_GAR,Pens_GAR,Draw_WAR,Take_WAR,Pens_WAR,WAR,GAR,team,GP,last_update
JAKE GUENTZEL,F,20242025,1538.3999999999999,1234.4666666666667,6.04419667563363,0.9823074777853306,1.1436685277418828,0.1858698859746847,265.3833333333333,3.27698060846631,0.6200624812610805,38.55,0.33926698477514117,0.06419529241221082,4.799769530844214,6.255320072831571,0.8123032700610179,11.867392873736803,0.9082009814423331,1.183616795113563,0.1537020938937615,-0.5032029041226723,2.3782593340170197,1.8750564298943475,-0.09521485739096758,0.4500085779949403,0.35479372060397274,4.614109778443489,24.385201050291563,T.B,80,2025-04-18 11:12:19
ZACH WERENSKI,D,20242025,2106.1833333333334,1765.3,11.831937005904168,1.6167587411448499,2.238810995417938,0.3059192459194936,212.4,1.107655106038841,0.2095878662380587,128.48333333333335,-0.21537076088112747,-0.040751943431712775,3.069306341880342,2.7275741368599955,0.8333285579682246,6.630209036708562,0.5807668501851195,0.5161050946580072,0.15768044889387628,-0.2359841102729091,3.6051212635704784,3.369137153297569,-0.044652352405128014,0.6821524760205412,0.6375001236154132,4.6056186814961935,24.340326282212864,CBJ,81,2025-04-18 11:12:19
ALEX DEBRINCAT,F,20242025,1416.7333333333331,1170.9833333333331,5.08118381930847,-0.182990122431718,0.9614495241760463,-0.034624955993982506,243.8,2.778589353189603,0.5257580726273252,1.95,0.000412800546917082,7.810913824941191e-05,10.578314706896176,2.8602838201382266,0.0,13.438598527034403,2.0016035638942835,0.5412161054733519,0.0,0.8258009683578938,2.215954422019698,3.041755390377592,0.15625609628109677,0.41929762835004086,0.5755537246311376,4.571034143946411,24.157549768025266,DET,82,2025-04-18 11:12:19
SAM REINHART,F,20242025,1545.6833333333334,1175.9333333333334,1.3839117317151977,6.359562874170722,0.26186048827895175,1.2033413701949551,250.75,2.477348777632049,0.468758046977447,119.0,-0.5427829595598891,-0.10270410139791881,4.329414468652393,4.407625636443331,4.14540777783394,12.882447882929664,0.8192015146212986,0.8340004458806058,0.784384205973589,-2.109490857642247,3.093750129720665,0.9842592720784178,-0.39915284576535637,0.5853920456167104,0.186239199851354,4.455081170380282,23.54474757896616,FLA,79,2025-04-18 11:12:19
CONNOR MCDAVID,F,20242025,1412.616666666667,1192.7666666666669,12.84502821756279,0.5149462488948399,2.430505706342346,0.09743690517450404,215.1833333333333,3.110978078339364,0.5886518771030336,4.666666666666666,0.01447147113151074,0.0027382573684200974,0.7857963696764898,3.7741937658419173,0.0,4.559990135518407,0.14868652121063136,0.7141439730103611,0.0,0.6389686044159928,1.5098481654187557,2.1488167698347485,0.12090412048167103,0.28568988090997705,0.40659400139164803,4.388757241600944,23.19423092128166,EDM,67,2025-04-18 11:12:19
QUINN HUGHES,D,20242025,1705.2166666666667,1443.3166666666666,6.8859609185380455,1.8405809039871184,1.30294515688753,0.3482703435410789,249.75,2.5008420126820408,0.47320338106954146,12.15,0.004950673492813286,0.0009367546704232583,5.091426547588648,1.9374982685034827,0.0,7.028924816092131,0.9633876288739751,0.3666088168796279,0.0,0.9531602618265941,3.1975180823758658,4.1506783442024595,0.1803547190547055,0.6050267709588538,0.7853814900135593,4.240733571935736,22.411937668994607,VAN,68,2025-04-18 11:12:19
JACK HUGHES,F,20242025,1239.1333333333334,994.9666666666668,8.79023810759539,2.4419779630602725,1.6632679600817781,0.46206526552157323,193.58333333333331,2.538533699669853,0.4803353124872,50.583333333333336,0.1309660763538339,0.024781089657711735,5.133117560574661,1.3483966791008424,0.29234817320703,6.773862412882533,0.9712763032505054,0.255140414443519,0.05531742641459663,-0.26730797035331827,1.8878889140820234,1.620580943728705,-0.05057937875186726,0.3572218527587974,0.3066424740069301,4.218826245863815,22.296159203290593,N.J,62,2025-04-18 11:12:19
THOMAS HARLEY,D,20242025,1777.3000000000002,1476.4333333333334,8.566405748671107,0.8251878039900504,1.6209149331817905,0.156140074776922,185.7,2.5085733072728393,0.47466627825451274,115.16666666666666,1.2675934130707713,0.23985101251689173,7.610481954521878,-0.05051431772239412,-0.2894471951098484,7.270520441689635,1.4400373051099882,-0.009558199125510721,-0.05476851023475254,-1.718007594415489,3.4946702048571234,1.7766626104416345,-0.3250773132640587,0.6612531892360005,0.3361758759719418,4.203458770451784,22.214943325136037,DAL,78,2025-04-18 11:12:19
JORDAN KYROU,F,20242025,1379.4666666666667,1193.8166666666666,3.0549480406872394,1.6450461801949179,0.578050006563437,0.31127172789652785,184.95,-0.29655593888801957,-0.05611360983477888,0.7,1.6398830016013536e-05,3.1029476351607093e-06,12.376309700063164,2.5819827651427856,0.0,14.95829246520595,2.341815902617857,0.4885566413763663,0.0,0.33446484535383425,2.303772173264913,2.638237018618747,0.06328664300572842,0.4359142944954537,0.4992009375011821,4.162784709068227,21.999984164648854,STL,82,2025-04-18 11:12:19
SIDNEY CROSBY,F,20242025,1571.55,1316.0,9.968756935652825,-1.0918412370063033,1.8862644913551816,-0.20659560352972295,250.08333333333331,3.2015341998586684,0.6057866911625283,5.466666666666667,0.00033230448561287024,6.287786487077766e-05,4.597361561138474,3.9950931319073426,0.0,8.592454693045816,0.8699018265439162,0.7559420259734003,0.0,-1.388252897804681,2.4765006407289873,1.0882477429243063,-0.26268191340733277,0.4685975645286944,0.2059156511213616,4.117277960491537,21.759484638960927,PIT,80,2025-04-18 11:12:19
MATT DUCHENE,F,20242025,1352.0833333333333,1140.8,7.790241912194002,-2.971058826795743,1.4740510570063508,-0.5621766889178537,205.3,2.6668067689941966,0.5046068377561432,5.983333333333333,-0.019723949920076988,-0.0037321189195062537,9.431804514382756,3.7263664330451736,0.0,13.15817094742793,1.784663630553113,0.705094198785445,0.0,-1.9686349867070991,2.817397482554159,0.8487624958470599,-0.37250043268528177,0.533101254617697,0.16060082193241523,4.063107738196107,21.473199347747368,DAL,82,2025-04-18 11:12:19
BRAYDEN POINT,F,20242025,1444.4166666666665,1184.3833333333332,1.1015835695567615,-3.089360697067572,0.2084390245371286,-0.5845614876038941,258.35,2.1312404324950456,0.4032682486196661,1.6833333333333331,-0.00024249981398619805,-4.588523837374985e-05,11.747384678391379,6.8883192486120315,0.0,18.635703927003412,2.222812204989173,1.3033913944983144,0.0,-1.630146917874754,4.082325679817988,2.452178761943234,-0.30845252489626224,0.7724479613348902,0.463995436438628,4.017298936240642,21.23110349411689,T.B,77,2025-04-18 11:12:19
KEVIN FIALA,F,20242025,1454.9666666666665,1211.4499999999998,4.56781010490578,1.8255893094554259,0.8643101702401891,0.34543366965922395,242.71666666666664,1.1390792791377276,0.2155338735757074,0.8,-0.0007729044134328497,-0.00014624713589474387,4.92940113921928,8.293964178880383,0.0,13.223365318099663,0.9327295662411693,1.5693641869470842,0.0,-0.7407288509647599,0.5449297544908058,-0.1957990964739541,-0.14015895244672766,0.10311031283175637,-0.0370486396149713,3.890176579912508,20.559272010711208,L.A,81,2025-04-18 11:12:19
JOSH MORRISSEY,D,20242025,1895.0166666666664,1605.9833333333331,8.428619637889616,3.183932088171716,1.5948433728210865,0.6024560614298261,229.21666666666667,0.14272199023940155,0.027005515739008643,59.81666666666666,0.3352600969307759,0.06343711861878248,4.263201094045463,1.4146925909836354,-0.04257119096195881,5.6353224940671405,0.8066727772691855,0.2676847693027776,-0.008055219560931635,-0.28511956141595823,3.0250179368887475,2.7398983754727895,-0.0539496456740988,0.5723867034673652,0.5184370577932664,3.872481453413001,20.46575468277144,WPG,80,2025-04-18 11:12:19
ADAM FOX,D,20242025,1655.3333333333333,1297.8833333333332,10.468229170166424,3.883948075276317,1.9807734403106243,0.7349114225525301,209.55,3.956610265236084,0.7486603894166959,147.9,0.18256540264222557,0.03454459152498535,1.257902736902901,-0.8854100604378294,-0.3942988155209102,-0.021806139055838614,0.23801736580741073,-0.16753518699201303,-0.07460828461375199,0.22503715872056126,1.3752806850812906,1.600317843801852,0.04258099625359727,0.2602273421511188,0.30280833840471605,3.7975720764111975,20.06986461806706,NYR,74,2025-04-18 11:12:19
NICK SUZUKI,F,20242025,1571.716666666667,1247.6666666666667,5.506759908712395,-0.5342358123791822,1.0419760202070032,-0.10108683052518906,272.85,1.8673422426248727,0.3533340604256777,51.2,0.4465083467327857,0.08448724800617337,9.507149798447767,-0.5251900678807964,1.6614342275597898,10.64339395812676,1.7989202861060845,-0.09937521625318764,0.3143726352640702,-1.785233430562135,3.864807275374517,2.0795738448123817,-0.33779762618206804,0.7312896458933186,0.3934920197112505,3.7861202229418827,20.009342488630015,MTL,82,2025-04-18 11:12:19
