goalie_against,team,GP,AS_TOI,AS_TOI_Perc,last_team,all_teams,last_update,event_against,AS_xGA,AS_GA,AS_SA,AS_FA,AS_GSAx,AS_GAR,EV_TOI,EV_TOI_Perc,EV_xGA,EV_GA,EV_SA,EV_FA,EV_GSAx,EV_GAR,SH_TOI,SH_TOI_Perc,SH_xGA,SH_GA,SH_SA,SH_FA,SH_GSAx,SH_GAR,PP_TOI,PP_TOI_Perc,PP_xGA,PP_GA,PP_SA,PP_FA,PP_GSAx,PP_GAR,EV_WAR,SH_WAR,PP_WAR,AS_WAR
TRENT MINER,COL,2,91.38333333333334,0.8067981165391407,COL,COL,2025-04-18 09:32:48,COL,2.0220856418,4,33,49,-1.9779143582,-1.789817724950995,85.38333333333334,0.8412151067323482,1.9024843248,4,33,46,-2.0975156752,-1.908916140128326,2.0,1.0,0.022741027,0.0,0.0,1.0,0.022741027,0.024212148706921167,4.0,1.0,0.06864692,0.0,0.0,1.0,0.06864692,0.08039660516338826,-0.3612005744889849,0.004581365225381116,0.015212454524077613,-0.33866505546933445
NIKITA TOLOPILO,VAN,2,83.53333333333333,0.6762007555315704,VAN,VAN,2025-04-18 09:32:48,VAN,2.777306942036373,3,24,48,-0.22269305796362682,0.03565509233089026,64.51666666666667,0.6418504393964517,1.8636553662363424,2,17,36,-0.13634463376365757,0.04840565880075287,7.016666666666667,0.6369137670196671,0.8754423484206196,1.0,5.0,9.0,-0.12455765157938037,-0.06792510627174686,12.000000000000002,1.0000000000000002,0.0382092273794113,0.0,2.0,3.0,0.0382092273794113,0.04474916233999507,0.00915920369669794,-0.012852627148896647,0.008467330127985867,0.006746571817717252
OLIVIER RODRIGUE,EDM,2,77.41666666666667,0.6593328601845281,EDM,EDM,2025-04-18 09:32:48,EDM,3.6075242010879105,4,29,49,-0.3924757989120895,-0.0568999248927744,63.58333333333333,0.6626715303109257,2.896211269131758,4,27,41,-1.1037887308682421,-0.816677771946142,5.666666666666667,0.8,0.7113129319561527,0.0,2.0,8.0,0.7113129319561527,0.7573279116056838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15452982674215354,0.1432997872447802,0.0,-0.010766468535526442
DREW COMMESSO,CHI,2,71.35,0.5979885458862969,CHI,CHI,2025-04-18 09:32:48,CHI,3.4882685369999997,4,26,47,-0.5117314630000003,-0.18724888218603208,57.35,0.5870010235414534,2.5497578770000002,4,19,39,-1.4502421229999998,-1.197476229542196,8.0,0.6666666666666666,0.9385106599999999,0.0,7.0,8.0,0.9385106599999999,0.9992231073359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22658360572008582,0.1890706211893368,0.0,-0.0354307883915049
MADS SOGAARD,OTT,2,91.55,0.7772746568558088,OTT,OTT,2025-04-18 09:32:48,OTT,4.7412394568,8,40,62,-3.2587605432,-2.8177252275753073,73.66666666666667,0.7943925233644861,3.0263562242,6,32,50,-2.9736437758,-2.6736311189780366,6.683333333333334,0.5923190546528804,1.419713513,2.0,7.0,10.0,-0.580286487,-0.4884449282795602,11.2,0.8135593220338982,0.2951697196,0.0,1.0,2.0,0.2951697196,0.3456913056386102,-0.5058981250384181,-0.09242238828204784,0.06541088713520929,-0.5331632697515397
MATT MURRAY,TOR,2,116.53333333333332,1.0,TOR,NSH/TOR,2025-04-18 09:32:48,TOR,4.7030821297,7,58,88,-2.2969178702999997,-1.8594319912634143,101.7,1.0,3.8988069997,6,49,77,-2.1011930003,-1.7146914255472572,5.316666666666666,1.0,0.769706632,1.0,8.0,9.0,-0.230293368,-0.18050088790240448,9.516666666666666,0.9999999999999998,0.010087034,0.0,1.0,1.0,0.010087034,0.011813542250222922,-0.3244498356734364,-0.034153948953324645,0.002235330383472772,-0.3518373014659473
JESPER WALLSTEDT,MIN,2,117.43333333333334,1.0,MIN,MIN,2025-04-18 09:32:48,MIN,4.8299008136,8,51,79,-3.1700991864,-2.7208164937262698,103.33333333333334,1.0000000000000002,3.9843627446,5,45,70,-1.0156372554000002,-0.6206542579619239,6.099999999999999,1.0,0.8212915120000001,3.0,6.0,8.0,-2.178708488,-2.1255789714212936,8.0,1.0,0.024246557,0.0,0.0,1.0,0.024246557,0.02839662536499216,-0.11743872337933665,-0.4021970004127392,0.005373141952005359,-0.514826429487347
JAKUB SKAREK,NYI,2,76.05,0.6553209823352003,NYI,NYI,2025-04-18 09:32:48,NYI,3.1098803232,5,39,51,-1.8901196768,-1.6008351843387727,67.45,0.6396396396396397,2.6446158372,4,33,45,-1.3553841628,-1.0932146874265092,2.2,0.9999999999999998,0.39883271600000003,1.0,5.0,5.0,-0.601167284,-0.5753667136942735,6.4,1.0,0.06643177,0.0,1.0,1.0,0.06643177,0.07780230756157773,-0.20685548455350491,-0.10886952190274848,0.014721567698579683,-0.30290622835137954
NIKKE KOKKO,SEA,1,29.95,0.5016750418760468,SEA,SEA,2025-04-18 09:32:48,SEA,0.7614015080000001,2,6,10,-1.238598492,-1.1677720852222793,25.95,0.484443061605476,0.578772368,2,5,9,-1.421227632,-1.3638520215446515,2.0,0.9375,0.18262914,0.0,1.0,1.0,0.18262914,0.19444345657287707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25806483760296306,0.03679212865528278,0.0,-0.22096305813943812
LOUIS DOMINGUE,NYR,1,59.6,1.0,NYR,NYR,2025-04-18 09:32:48,NYR,1.8492025957,2,27,34,-0.1507974043,0.021217457611023782,57.6,1.0,1.7776395857,2,26,33,-0.22236041429999998,-0.04613714926822743,2.0,1.0,0.07156301,0.0,1.0,1.0,0.07156301,0.07619243581368979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008729961715262942,0.014416951593153688,0.0,0.004014716894678402
MATT VILLALTA,UTA,1,59.766666666666666,1.0,UTA,UTA,2025-04-18 09:32:48,UTA,2.8525057096267097,3,30,45,-0.14749429037329032,0.11784893209612513,48.583333333333336,1.0,1.7846713248873114,2,22,34,-0.2153286751126886,-0.038408330623185716,4.35,1.0,1.0286393873393531,1.0,8.0,10.0,0.028639387339353117,0.09518228055648947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007267533022862355,0.018010164876003702,0.0,0.02229909480108027
ERIK PORTILLO,L.A,1,57.1,0.9763465374750642,L.A,L.A,2025-04-18 09:32:48,L.A,2.9045208394,1,29,49,1.9045208394,2.174702566523282,47.1,0.971467858370574,1.8670829524,1,21,38,0.8670829524000001,1.0521730328661856,6.0,1.0,0.7928060450000001,0.0,7.0,8.0,0.7928060450000001,0.844092830868458,4.0,1.0,0.028904242,0.0,0.0,1.0,0.028904242,0.03385152504469281,0.19908968023474066,0.1597172390250861,0.006405305102951949,0.4114920503098026
YANIV PERETS,CAR,1,8.2,0.1366666666666666,CAR,CAR,2025-04-18 09:32:48,CAR,0.7841893733,1,7,9,-0.21581062669999995,-0.14286446759663263,6.333333333333333,0.131578947368421,0.3227094433,0,4,6,0.3227094433,0.35470069293934564,1.8666666666666667,0.2372881355932203,0.46147993,1.0,3.0,3.0,-0.53852007,-0.5086668385548476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711562198469337,-0.09624873007630157,0.0,-0.027032474965871318
TRISTAN LENNOX,NYI,1,4.716666666666667,0.0786111111111111,NYI,NYI,2025-04-18 09:32:48,NYI,0.09392008092254389,1,2,2,-0.9060799190774561,-0.8973433697193,4.716666666666667,0.0821957595120534,0.09392008092254389,1,2,2,-0.9060799190774561,-0.896769312222523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16968455761345924,0.0,0.0,-0.16979317940844896
ALES STEZKA,SEA,1,58.333333333333336,1.0,SEA,SEA,2025-04-18 09:32:48,SEA,2.4541615974999997,3,23,42,-0.5458384025000003,-0.3175495880223749,56.333333333333336,1.0,2.3229161685,2,21,40,0.32291616849999993,0.5531944965149389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.131245429,1.0,2.0,2.0,-0.868754571,-0.8462904536021062,0.10467414767204403,0.0,-0.16013306797493743,-0.06008597822150097
CLAY STEVENSON,WSH,1,60.0,1.0,WSH,WSH,2025-04-18 09:32:48,WSH,3.7466482277959563,5,38,51,-1.2533517722040437,-0.904834428008157,53.91666666666667,1.0000000000000002,2.968939481303094,3,33,45,-0.03106051869690596,0.26326022735631804,3.0,1.0,0.6147314384579657,1.0,4.0,5.0,-0.38526856154203426,-0.3455014585416998,3.083333333333333,1.0,0.1629773080348968,1.0,1.0,1.0,-0.8370226919651031,-0.8091273099408757,0.049813474443571155,-0.06537496471880365,-0.15310114626917262,-0.17121061965141518
SEBASTIAN COSSA,DET,1,45.0,0.6946231026498585,DET,DET,2025-04-18 09:32:48,DET,1.7817997463,2,14,23,-0.21820025370000007,-0.05245527906845049,37.0,0.6753878916945544,1.451163281,2,12,19,-0.5488367190000001,-0.40497812498059504,4.0,1.0,0.32646297,0.0,1.0,3.0,0.32646297,0.3475819265745186,4.0,0.6666666666666666,0.0041734953,0.0,1.0,1.0,0.0041734953,0.0048878355181172966,-0.07662899816470166,0.06576862593464397,0.000924864618218875,-0.009925463217693076
HUNTER SHEPARD,WSH,1,60.0,1.0,WSH,WSH,2025-04-18 09:32:48,WSH,3.7799110711785016,7,26,38,-3.2200889288214984,-2.8684774383030174,52.266666666666666,1.0,3.4996805266709985,7,24,34,-3.5003194733290015,-3.1533846199766993,3.8666666666666663,1.0,0.2802305445075033,0.0,2.0,4.0,0.2802305445075033,0.2983587159822272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.596675942110136,0.05645472703129417,0.0,-0.5427664824260382
KAAPO KAHKONEN,COL,1,58.266666666666666,1.0,WPG,COL/WPG,2025-04-18 09:32:48,COL,2.231743756,4,20,33,-1.7682562439999998,-1.5606569820793172,44.8,1.0,1.79861393,4,17,27,-2.20138607,-2.0230835491594688,6.85,1.0,0.317613484,0.0,2.0,4.0,0.317613484,0.33815996550777266,6.616666666666667,1.0000000000000002,0.115516342,0.0,1.0,2.0,0.115516342,0.13528825091778224,-0.38280306024679067,0.06398582485785455,0.025598921254774386,-0.29530380442453574
VICTOR OSTMAN,SEA,1,20.0,0.3370786516853932,SEA,SEA,2025-04-18 09:32:48,SEA,1.4038817640393966,0,12,15,1.4038817640393966,1.5344723917738488,19.616666666666667,0.4176721078779276,1.4038817640393966,0,12,15,1.4038817640393966,1.5430531856074907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29197285590084443,0.0,0.0,0.2903492184884253
PHEONIX COPLEY,L.A,1,27.48333333333333,0.4592035644667224,L.A,L.A,2025-04-18 09:32:48,L.A,0.9555915651,2,12,12,-1.0444084349,-0.9555182551564481,19.03333333333333,0.4096126255380201,0.2632945577,0,6,6,0.2632945577,0.2893958141055382,2.45,0.4140845070422535,0.5536834399999999,2.0,4.0,4.0,-1.44631656,-1.4104986645572488,6.0,0.8035714285714286,0.1386135674,0.0,2.0,2.0,0.1386135674,0.16233882377456274,0.05475878804325103,-0.26689120451345505,0.03071736635077972,-0.18080089294756554
BRANDON HALVERSON,T.B,1,57.95,1.0,T.B,T.B,2025-04-18 09:32:48,T.B,3.0435103926,5,24,33,-1.9564896074,-1.6733789189739556,52.56666666666666,1.0,2.8523168461,5,20,29,-2.1476831539,-1.8649235936559938,2.0,1.0,0.16662298,0.0,2.0,2.0,0.16662298,0.17740185479531562,3.3833333333333337,1.0000000000000002,0.024570566500000002,0.0,2.0,2.0,0.024570566500000002,0.02877609270075445,-0.3528764094169815,0.03356755727528811,0.00544494385927402,-0.3166327813805991
